names	scores	logfoldchanges	pvals	pvals_adj	cluster
FOSB	51.179245	2.4621675	0.0	0.0	Macro_IL1B
SLC1A3	50.83581	4.108339	0.0	0.0	Macro_IL1B
DUSP2	50.634182	3.1076415	0.0	0.0	Macro_IL1B
KLF6	49.873447	2.1592999	0.0	0.0	Macro_IL1B
HSP90AB1	47.748215	1.4499005	0.0	0.0	Macro_IL1B
REL	47.666233	1.7736992	0.0	0.0	Macro_IL1B
TNF	47.641388	4.435507	0.0	0.0	Macro_IL1B
IL18	47.028843	3.3492126	0.0	0.0	Macro_IL1B
FILIP1L	44.89164	4.1446366	6e-323	1.8325e-320	Macro_IL1B
MIR155HG	44.20497	4.5526543	2.330239216e-315	6.9482371799e-313	Macro_IL1B
HLA-DOA	44.10291	3.6511867	3.493009057e-315	1.032398659415e-312	Macro_IL1B
MAFF	44.04459	3.512506	6.9457941e-316	2.0895677404e-313	Macro_IL1B
RNASET2	43.67129	1.4074966	0.0	0.0	Macro_IL1B
HSPA1A	43.651196	3.147828	4.845865e-318	1.470960146e-315	Macro_IL1B
GSN	42.95236	2.6542516	1.975584379035375e-309	5.788290440627647e-307	Macro_IL1B
FCGR3A	42.740604	2.798413	7.157281542909838e-308	2.0789434854034835e-305	Macro_IL1B
ATF3	42.381832	3.2850497	2.7919117005559096e-299	7.648022181994376e-297	Macro_IL1B
JUNB	42.127186	1.3807573	7.864065502830297e-308	2.2647164363449915e-305	Macro_IL1B
ZFAND5	41.999073	2.4072402	2.531939103246839e-298	6.879931947161209e-296	Macro_IL1B
NR4A1	41.84576	2.0888517	1.7785678775287513e-301	4.952650088054029e-299	Macro_IL1B
SLC40A1	41.652607	4.0293875	4.324323565590783e-288	1.1122424291527926e-285	Macro_IL1B
NFKBIZ	41.48032	2.471145	5.419517371583198e-294	1.4378363647096398e-291	Macro_IL1B
CDKN1A	41.175858	1.852586	1.9626698950713465e-295	5.248428527343965e-293	Macro_IL1B
EBI3	40.82488	3.9046128	6.78543821856516e-279	1.6935448543432183e-276	Macro_IL1B
NPC2	40.27838	0.8728086	4.6043622189492125e-290	1.1933798508098059e-287	Macro_IL1B
DNAJB1	40.049686	2.8491645	1.5583521688187518e-276	3.8326363486262063e-274	Macro_IL1B
EIF4A3	39.539154	2.7064505	1.9544211503702826e-269	4.605053583257084e-267	Macro_IL1B
MFSD1	39.52501	2.1824968	2.177414238762446e-271	5.166605307102948e-269	Macro_IL1B
RGS10	39.46549	1.746771	2.4655274324244253e-273	5.933820093436327e-271	Macro_IL1B
DDX5	39.278637	1.1391656	1.6886564643741815e-273	4.0933518640736453e-271	Macro_IL1B
PLAU	39.13892	3.9780846	4.6821268103043365e-261	1.0378919785946995e-258	Macro_IL1B
MSR1	39.05335	3.043632	1.881027048223849e-262	4.225288357523624e-260	Macro_IL1B
RPS4Y1	39.035763	3.1123075	5.044210029564486e-263	1.1406685418533275e-260	Macro_IL1B
LITAF	39.01119	1.7505805	3.2310151650560684e-268	7.560126734124943e-266	Macro_IL1B
OLR1	38.841236	3.0879588	3.525677160123173e-261	7.867163326701337e-259	Macro_IL1B
CXCL8	38.766705	3.594906	1.0155114246380713e-260	2.221859866347739e-258	Macro_IL1B
JUN	38.49733	3.101712	7.395175140614149e-258	1.5870893706232686e-255	Macro_IL1B
ZFP36L2	38.46371	2.3544462	3.7317695992991175e-259	8.060143902486184e-257	Macro_IL1B
NLRP3	38.221603	2.9048803	3.3195394737548776e-255	7.034500819414897e-253	Macro_IL1B
ARL6IP1	38.137592	2.156435	5.953765681204822e-256	1.269659372547565e-253	Macro_IL1B
CSRNP1	38.115227	2.4694388	1.6547776013080661e-254	3.4847547811546237e-252	Macro_IL1B
NR4A3	37.97148	2.6286526	5.065718562030181e-253	1.0536069211669441e-250	Macro_IL1B
CXCL2	37.9504	3.564584	9.495684201240947e-252	1.962868610285966e-249	Macro_IL1B
EGR1	37.87383	3.6599648	4.927066370436265e-249	1.000075748707708e-246	Macro_IL1B
CST3	37.7649	0.7512155	3.2778999819206182e-254	6.859972794461697e-252	Macro_IL1B
NFKB1	37.457905	2.4979835	1.613033554355598e-247	3.2159498568318058e-245	Macro_IL1B
CTSH	37.370647	1.8677435	1.6191657345433658e-249	3.3265957475429374e-247	Macro_IL1B
TM6SF1	37.098034	3.216864	1.944616013711955e-240	3.765625975058082e-238	Macro_IL1B
KLF4	36.676598	2.5594964	9.791647167087908e-239	1.8745440889082954e-236	Macro_IL1B
ALDH2	36.440216	2.3155959	7.433633970189947e-237	1.4071284437729218e-234	Macro_IL1B
RBKS	36.386005	2.8416939	4.929364559927465e-235	9.27877147945229e-233	Macro_IL1B
DAB2	36.226486	3.1858053	8.853681784660718e-232	1.6212823589802078e-229	Macro_IL1B
PLXDC2	36.1899	2.4377775	2.077227424075703e-233	3.8668563992710904e-231	Macro_IL1B
ICAM1	36.12635	2.5961132	4.203219554212019e-233	7.738977030580315e-231	Macro_IL1B
TAGAP	36.07951	2.9973252	1.0656023044295805e-230	1.9407785970513667e-228	Macro_IL1B
CD68	35.948406	1.066867	6.595804339647649e-240	1.2699373224005022e-237	Macro_IL1B
LTC4S	35.898197	3.0942905	1.6835390517193985e-228	3.0013314713562655e-226	Macro_IL1B
ID2	35.762444	2.4286664	2.3411730107651036e-229	4.241047495952656e-227	Macro_IL1B
YWHAH	35.7517	2.4634233	3.961337410891272e-229	7.137609771260456e-227	Macro_IL1B
RASGEF1B	35.58362	2.6896586	2.8127797505547407e-226	4.910559632911474e-224	Macro_IL1B
MT-ND4L	35.552902	0.7313899	2.9680030194138386e-233	5.494719436051092e-231	Macro_IL1B
FGL2	35.446846	1.9256345	1.693535123612407e-227	2.987537824868924e-225	Macro_IL1B
NRP2	35.24825	3.4538972	9.345463043915986e-221	1.5823418683502776e-218	Macro_IL1B
MEF2A	35.2398	2.7847636	5.3323900839818516e-222	9.120281801506827e-220	Macro_IL1B
MGAT1	35.168983	1.778021	5.2783399558585026e-225	9.120430075522892e-223	Macro_IL1B
ABL2	35.029938	3.0163243	1.625376672352755e-219	2.7111604751610757e-217	Macro_IL1B
CTSB	34.81005	1.0468476	1.36696478447239e-226	2.3988808045839954e-224	Macro_IL1B
SLCO2B1	34.787514	3.1252062	1.1567528437443781e-216	1.8648626945991902e-214	Macro_IL1B
PDE4B	34.739063	2.3610315	1.3824917268503597e-218	2.294663854408671e-216	Macro_IL1B
PABPC4	34.69338	2.2586892	5.981842896321389e-218	9.784088084886062e-216	Macro_IL1B
FKBP5	34.6172	2.0417151	2.6260320705781587e-218	4.3161719310273407e-216	Macro_IL1B
RASSF4	34.349796	2.655937	3.360397846107472e-213	5.290899300315195e-211	Macro_IL1B
HSPA8	34.276848	1.2716689	8.553227714545874e-218	1.3922340802604284e-215	Macro_IL1B
AF213884.2	34.27608	3.521772	1.3631537063442637e-210	2.078285112287947e-208	Macro_IL1B
RAB20	34.19378	2.4519672	2.2848124671032874e-212	3.5640958919712115e-210	Macro_IL1B
DDX3Y	34.110107	3.3059125	2.454199876043079e-209	3.691598688544442e-207	Macro_IL1B
MAP3K8	34.037777	1.931539	1.3223806728300749e-212	2.0723857855970484e-210	Macro_IL1B
KLF10	34.021706	2.625554	5.2234621028915995e-210	7.92789784210944e-208	Macro_IL1B
C5AR1	33.973637	2.3351243	2.6059346182739413e-211	4.0093315537955335e-209	Macro_IL1B
SMAP2	33.758907	1.8320324	7.126098585748754e-210	1.0767119540278858e-207	Macro_IL1B
PDE4DIP	33.574947	2.8719118	1.1059516231202322e-204	1.6272460257385633e-202	Macro_IL1B
RHOB	33.54254	2.6467037	1.1939711169777445e-205	1.7722318420902255e-203	Macro_IL1B
MGAT4A	33.199226	2.9084365	1.4295321744260644e-200	2.067238501506945e-198	Macro_IL1B
ELL2	32.51195	2.3457298	2.55210274515731e-195	3.5829395789721e-193	Macro_IL1B
DOCK4	32.35586	2.993369	6.346547154970436e-192	8.692705684535523e-190	Macro_IL1B
OGFRL1	32.343666	2.6099641	1.2798458764475476e-192	1.7601276310621906e-190	Macro_IL1B
SOD2	32.19972	1.6099862	2.1104296508088212e-195	2.975264295161189e-193	Macro_IL1B
ZNF331	32.18932	2.649392	1.326247493795261e-191	1.8091734030743938e-189	Macro_IL1B
SARAF	31.960197	1.1395439	2.0545201826159923e-193	2.837090288240297e-191	Macro_IL1B
FYB	31.950453	1.7189009	3.882532398485147e-191	5.274921235264457e-189	Macro_IL1B
GEM	31.404861	3.533664	3.8981127363685644e-182	5.130586349187595e-180	Macro_IL1B
HSPH1	31.311077	2.440729	2.5404420710199585e-183	3.3967323468629554e-181	Macro_IL1B
TCHH	31.23287	4.384967	6.057136538229608e-180	7.879890290313066e-178	Macro_IL1B
PTMS	31.229155	2.4890778	1.0080186117787862e-181	1.3215633893102888e-179	Macro_IL1B
FOS	31.17543	1.9288155	8.739790479229e-183	1.1548176486554585e-180	Macro_IL1B
SLC4A7	31.049944	2.8749912	4.2880976869568017e-179	5.535753389437643e-177	Macro_IL1B
HEXA	30.569677	2.366042	2.3382829235412483e-175	2.98432215249238e-173	Macro_IL1B
LY86	30.546896	2.1069975	1.018497076264155e-175	1.304838041355302e-173	Macro_IL1B
CLEC9A	30.380783	3.6823187	5.467683992105773e-172	6.798086510332542e-170	Macro_IL1B
CHKA	30.247713	2.751217	1.9073245814759127e-171	2.345452352125891e-169	Macro_IL1B
IL13RA1	30.230001	2.4117897	6.468734341290153e-172	8.013144665273177e-170	Macro_IL1B
ADAP2	30.224838	2.4982767	1.0888931409381655e-171	1.343925475852401e-169	Macro_IL1B
OLFML3	30.12033	3.4539444	1.2553289086230372e-169	1.5106090088265933e-167	Macro_IL1B
FCGRT	30.120056	1.3115884	1.5245985371727173e-173	1.9167844444588634e-171	Macro_IL1B
PLAUR	30.051197	1.589274	1.4595882854126895e-172	1.828229282107627e-170	Macro_IL1B
CSF2RA	30.02495	2.3258197	4.564873032202111e-170	5.532691796655322e-168	Macro_IL1B
CPVL	29.928282	1.8152419	1.9229999079089294e-170	2.3391176497142044e-168	Macro_IL1B
SRGN	29.92101	0.5693134	4.2525095551489686e-172	5.3068169241181236e-170	Macro_IL1B
CCNH	29.896132	2.1616666	3.403571132920612e-169	4.0811361477803235e-167	Macro_IL1B
CXCL3	29.759527	3.3089893	3.7727765962708354e-167	4.444752959256976e-165	Macro_IL1B
HSPA1B	29.676804	2.8452315	6.279617244475133e-167	7.372314405412722e-165	Macro_IL1B
MS4A4A	29.658072	2.438349	1.5048495081179798e-166	1.7544774853469625e-164	Macro_IL1B
NFKBID	29.621462	2.3679845	3.562449659593578e-166	4.139075132080897e-164	Macro_IL1B
PEBP1	29.609877	2.0684934	1.4234111741084456e-166	1.6652922257086794e-164	Macro_IL1B
BCL2	29.372019	2.8529592	7.371226029765921e-163	8.36249460764084e-161	Macro_IL1B
ARHGAP18	29.34435	2.2346504	1.071941622270459e-163	1.2285034360809813e-161	Macro_IL1B
SRGAP1	29.170538	2.718331	4.272361565746024e-161	4.73529442750811e-159	Macro_IL1B
GRASP	29.149874	2.3742847	1.5309737258657516e-161	1.713775040508991e-159	Macro_IL1B
GLIPR1	29.001709	1.7400942	2.7678872456843397e-161	3.0779271569666054e-159	Macro_IL1B
LGMN	28.9836	2.4716928	4.966789942312574e-160	5.4689875920352896e-158	Macro_IL1B
PRDM1	28.818727	2.9644172	1.4406568522944325e-157	1.5558170506797631e-155	Macro_IL1B
MARCKS	28.795433	2.054014	7.539084377883406e-159	8.274329284312816e-157	Macro_IL1B
ARL5A	28.77765	2.2671134	5.050920377275806e-158	5.489861651352613e-156	Macro_IL1B
PMAIP1	28.76381	2.6227918	1.4047773859857081e-157	1.5219475640965417e-155	Macro_IL1B
CKS2	28.56762	2.4769666	6.408550816894295e-156	6.81166281465099e-154	Macro_IL1B
AXL	28.487404	2.7335446	1.328415348543852e-154	1.4031230957315534e-152	Macro_IL1B
CD302	28.464684	1.8400209	7.115933095909986e-156	7.539756280930537e-154	Macro_IL1B
AOAH	28.38953	2.2389562	2.116495316318396e-154	2.228537287126001e-152	Macro_IL1B
SQSTM1	28.376225	1.3729751	4.4821202075094314e-156	4.794303437200723e-154	Macro_IL1B
ADAM28	28.269327	2.6704817	1.2877782221004986e-152	1.347527932156963e-150	Macro_IL1B
CPM	28.181211	2.4508173	3.4918984426672827e-152	3.6426014280876606e-150	Macro_IL1B
DNAJA1	27.808182	1.413098	1.9408732404143037e-150	1.9998710386091605e-148	Macro_IL1B
C3AR1	27.721115	2.301139	4.498936254052894e-148	4.579672451482121e-146	Macro_IL1B
EEF1G	27.586424	0.9083233	2.620250222031504e-149	2.683486655961383e-147	Macro_IL1B
PHACTR1	27.573503	2.1550674	5.796257030738379e-147	5.829823414737281e-145	Macro_IL1B
PDGFB	27.567865	3.2465892	9.576572323342514e-146	9.490383172432431e-144	Macro_IL1B
PIK3R1	27.523312	2.3367734	4.133348607060441e-146	4.132612699296573e-144	Macro_IL1B
SEPP1	27.504917	3.3304267	1.8542753956406627e-145	1.8215147283007724e-143	Macro_IL1B
SERTAD1	27.417606	1.9790366	9.693247890481088e-146	9.577838546095888e-144	Macro_IL1B
TMEM14C	27.414354	1.8862387	9.232937777756206e-146	9.176832020168662e-144	Macro_IL1B
CTSC	27.329943	1.5171885	6.08955053550394e-146	6.070453128499105e-144	Macro_IL1B
SKIL	27.28869	1.9062161	1.2011421046257102e-144	1.1764907579435663e-142	Macro_IL1B
HLA-DQA2	27.218332	2.3273897	2.1758225198888224e-143	2.1066713788831606e-141	Macro_IL1B
IFNGR1	27.17065	1.7489115	1.084179468634278e-143	1.0527476373534111e-141	Macro_IL1B
VSIG4	27.054508	2.39806	7.289709771501621e-142	6.977826165936807e-140	Macro_IL1B
LILRB4	26.930544	2.1260395	5.795213210585307e-141	5.5315556350555625e-139	Macro_IL1B
BTG1	26.863241	0.9260867	2.037567606042344e-142	1.9559488010823572e-140	Macro_IL1B
PTGER4	26.848288	2.42551	8.599250977707946e-140	8.116054970389118e-138	Macro_IL1B
CD163	26.822777	2.0370808	2.1618650638998957e-140	2.051883984874453e-138	Macro_IL1B
TUBB4B	26.689453	1.8859121	4.513532225836309e-139	4.2244154115924606e-137	Macro_IL1B
B4GALT1	26.53969	2.0472744	1.9729571282594445e-137	1.8113574245115456e-135	Macro_IL1B
WSB1	26.475882	1.485529	1.241808845527846e-137	1.1432105803610723e-135	Macro_IL1B
ELMO1	26.45416	2.2473435	2.5425263100095423e-136	2.327931562213628e-134	Macro_IL1B
C10orf54	26.281023	1.4794694	4.927326354139097e-136	4.499223148410915e-134	Macro_IL1B
IGSF21	26.248505	3.3433197	8.322211656541187e-134	7.457675520093053e-132	Macro_IL1B
GLUL	26.122082	1.0909834	1.363910834271908e-135	1.238695731804789e-133	Macro_IL1B
PXDC1	25.963373	2.892735	2.085089300895374e-131	1.8488157606412825e-129	Macro_IL1B
SDS	25.927187	2.7937043	2.1836782400056143e-131	1.9311510398621828e-129	Macro_IL1B
TGIF1	25.856464	2.059944	2.9558652819430664e-131	2.607196984549468e-129	Macro_IL1B
ZC3H12A	25.838388	2.113612	4.419837040288462e-131	3.888302591004685e-129	Macro_IL1B
KCTD12	25.799608	2.0422277	1.007224946293004e-130	8.837874307394914e-129	Macro_IL1B
ABHD12	25.696312	2.221761	1.651416995390924e-129	1.4340939237809742e-127	Macro_IL1B
ZNF267	25.56283	2.081041	1.4857837674335914e-128	1.2770917923445773e-126	Macro_IL1B
PHLDA1	25.160212	2.381379	7.51852286485206e-125	6.333227735208132e-123	Macro_IL1B
FMNL2	25.110634	2.466917	4.192603750569341e-124	3.5140694221811787e-122	Macro_IL1B
EEF1B2	25.072449	0.61863863	3.752575041953219e-126	3.176865916170145e-124	Macro_IL1B
EPB41L2	24.987526	2.53012	5.435831559228408e-123	4.5112046442522655e-121	Macro_IL1B
BAG3	24.901451	2.4525833	1.424390585514449e-122	1.1734331635287004e-120	Macro_IL1B
RPL3	24.861498	0.655893	3.451596988920456e-123	2.8715582455477987e-121	Macro_IL1B
PLIN2	24.835142	1.9087487	1.894415223931694e-122	1.556839672076939e-120	Macro_IL1B
NFE2L2	24.822077	1.436801	9.257043233116456e-123	7.663558100654199e-121	Macro_IL1B
MAN2B1	24.785984	1.7566658	5.626387857941501e-122	4.590206113449902e-120	Macro_IL1B
CHPT1	24.634155	2.1134634	3.017613604010296e-120	2.450011392133082e-118	Macro_IL1B
LIPA	24.520761	2.057394	2.237388494785245e-119	1.8078313655466197e-117	Macro_IL1B
FCER1A	24.469456	2.7139132	1.2370386031676051e-118	9.923994927411735e-117	Macro_IL1B
LAIR1	24.433249	1.8033631	7.237635966653687e-119	5.820164827217883e-117	Macro_IL1B
NCOA4	24.397324	1.7299415	1.332045798812123e-118	1.0660795996478781e-116	Macro_IL1B
ARHGAP24	24.285812	2.45624	5.6715512305367696e-117	4.485850872340515e-115	Macro_IL1B
UBE2S	24.177368	2.2497437	2.962760391208673e-116	2.326975492339977e-114	Macro_IL1B
ERN1	24.063787	2.101832	2.288020029854765e-115	1.7928499275796848e-113	Macro_IL1B
FCHO2	24.015696	2.4139323	1.0912943819013385e-114	8.433502959583418e-113	Macro_IL1B
TBXAS1	23.992653	1.5406991	2.596259257277163e-115	2.0296603112458636e-113	Macro_IL1B
PLXDC1	23.969658	3.532631	5.236936052195173e-114	3.95635254131534e-112	Macro_IL1B
FEZ2	23.938766	2.069645	2.867988498695808e-114	2.1912472670080853e-112	Macro_IL1B
HSPD1	23.919441	1.7469691	1.2989791359358125e-114	9.992649088178372e-113	Macro_IL1B
PDK4	23.919287	2.532103	6.406704749766643e-114	4.807739640058736e-112	Macro_IL1B
FAM26F	23.831533	1.5564103	4.894144724447992e-114	3.705692412259565e-112	Macro_IL1B
GRN	23.829748	1.0058243	1.1961361937491033e-114	9.222565883794574e-113	Macro_IL1B
DEPTOR	23.819386	2.721731	6.707277339714492e-113	4.999889439919029e-111	Macro_IL1B
BLNK	23.813574	2.724438	7.484693050429836e-113	5.56709155940801e-111	Macro_IL1B
FAM105A	23.765253	2.1732585	1.0246819694821309e-112	7.604765259852625e-111	Macro_IL1B
MAT2A	23.63569	1.7243221	4.0722534350637855e-112	3.009002351777175e-110	Macro_IL1B
STMN1	23.568743	2.152409	3.9126867861665874e-111	2.8597411837981996e-109	Macro_IL1B
CD72	23.511986	2.2948544	1.6749708532082284e-110	1.2033362031556086e-108	Macro_IL1B
B3GNT5	23.495632	2.0519936	1.329629139101184e-110	9.593260002757022e-109	Macro_IL1B
HCLS1	23.489992	0.9822229	1.1093684454834576e-111	8.14358614425264e-110	Macro_IL1B
UBC	23.449675	0.59094864	8.157439060286881e-112	6.01437093429554e-110	Macro_IL1B
MAFB	23.435019	1.6494842	1.2475809179947939e-110	9.020599023801842e-109	Macro_IL1B
SERPING1	23.338465	2.1891537	3.832900821525993e-109	2.747782133627592e-107	Macro_IL1B
FCGR2B	23.305948	2.082961	4.2207960268104745e-109	3.019437395485183e-107	Macro_IL1B
LPAR6	23.279364	2.2153533	1.2891132382409769e-108	9.144290831429784e-107	Macro_IL1B
HEXB	23.272943	1.7087162	5.538835492615619e-109	3.9539305739023445e-107	Macro_IL1B
PFKFB3	23.249458	1.8888866	1.0563199649476913e-108	7.524660655168606e-107	Macro_IL1B
INSIG1	23.226524	1.8798243	1.2208241319547543e-108	8.678153650228584e-107	Macro_IL1B
PLEK	23.210627	1.6119308	1.319125726250214e-108	9.337525676528301e-107	Macro_IL1B
EVL	23.114746	1.9273158	1.9593580547967237e-107	1.366844933712646e-105	Macro_IL1B
RNF130	23.016996	1.0377907	1.86807567550713e-107	1.305870162044341e-105	Macro_IL1B
XBP1	22.966644	1.6373565	1.6714679126241676e-106	1.1564361365083923e-104	Macro_IL1B
CD81	22.918818	1.9260253	7.616662405851612e-106	5.24817634156982e-104	Macro_IL1B
HSPB1	22.90866	1.8068472	4.711357593036417e-106	3.252960711880513e-104	Macro_IL1B
GATM	22.906254	2.459437	2.211456858638252e-105	1.5144883616861233e-103	Macro_IL1B
ATP1B1	22.893284	2.1787534	2.0534228531141807e-105	1.412000604343453e-103	Macro_IL1B
SCAMP2	22.854443	1.7467756	2.0612835029585827e-105	1.414519070238014e-103	Macro_IL1B
VMO1	22.848991	2.1325	3.811137628654803e-105	2.604715441377179e-103	Macro_IL1B
DRAM2	22.718525	1.8533536	3.5100508331075176e-104	2.3748524652755963e-102	Macro_IL1B
PALD1	22.682371	2.5359719	1.6498436687300538e-103	1.0942880427990242e-101	Macro_IL1B
CD84	22.678082	2.0432134	1.0185383235725525e-103	6.7957683711789275e-102	Macro_IL1B
GLA	22.64857	2.018464	1.4258049961469741e-103	9.475556911277347e-102	Macro_IL1B
IER2	22.624151	1.555066	1.005532801962743e-103	6.722305997883464e-102	Macro_IL1B
CREM	22.6193	1.6141107	8.337068236648122e-104	5.5958003419446585e-102	Macro_IL1B
MT-CYB	22.586914	0.4490499	6.528455439796823e-104	4.390614323124035e-102	Macro_IL1B
FXYD5	22.585169	0.6637909	3.986159764229341e-104	2.6915764949086857e-102	Macro_IL1B
RPL5	22.542946	0.44567323	4.6970555383415355e-104	3.165251786177594e-102	Macro_IL1B
EEF2	22.542135	0.7380933	1.0985290181527526e-103	7.314987497557084e-102	Macro_IL1B
RGS2	22.53794	1.5864441	4.501728814308972e-103	2.9741421699867945e-101	Macro_IL1B
CTA-29F11.1	22.52758	2.2524023	2.282920730183911e-102	1.4849561985099749e-100	Macro_IL1B
RAB31	22.452955	1.1422325	1.000076770354598e-102	6.581364589907779e-101	Macro_IL1B
IRAK2	22.396421	2.0831091	2.1772916056214346e-101	1.410801218457858e-99	Macro_IL1B
NCL	22.197989	1.2365606	1.931117569880798e-100	1.2441123403358242e-98	Macro_IL1B
TRIB1	22.093962	1.9593408	5.046987469543604e-99	3.214616177671119e-97	Macro_IL1B
OLFML2B	22.055084	2.4459674	1.847980635147985e-98	1.166027331847869e-96	Macro_IL1B
SEC11A	21.996511	1.1571476	8.200982762156896e-99	5.203840173034171e-97	Macro_IL1B
PTGS2	21.97874	2.0957026	4.372932272767031e-98	2.754048224273128e-96	Macro_IL1B
SESN1	21.74511	2.120513	4.064981031142266e-96	2.499369906264736e-94	Macro_IL1B
HSP90AA1	21.734566	0.8844585	6.364127352883768e-97	3.956326697934791e-95	Macro_IL1B
DSE	21.733606	1.7154897	2.702403446056086e-96	1.667669994714538e-94	Macro_IL1B
FRMD4A	21.706417	2.5268786	1.1799498979534448e-95	7.215468577430738e-94	Macro_IL1B
PKIB	21.681637	2.2082143	1.3963851872651695e-95	8.508101717850384e-94	Macro_IL1B
CLDN1	21.596918	2.8480413	9.389212044294709e-95	5.669536032624838e-93	Macro_IL1B
TPT1	21.560217	0.3305408	5.116844305741828e-95	3.0952774153979383e-93	Macro_IL1B
CEBPB	21.54059	1.1308643	3.002892847927821e-95	1.826344253033935e-93	Macro_IL1B
ABCA1	21.505405	1.8896701	2.3221009179108547e-94	1.3946678846361557e-92	Macro_IL1B
PPP1R10	21.472399	1.7809807	3.8593459196985607e-94	2.305617046424172e-92	Macro_IL1B
RB1	21.471804	1.761249	3.902830118666516e-94	2.3274682835106122e-92	Macro_IL1B
MERTK	21.433302	2.224175	1.3751253721914235e-93	8.114443833733419e-92	Macro_IL1B
RGCC	21.433119	2.0317123	7.237196611090189e-94	4.3007072771441414e-92	Macro_IL1B
SLC19A2	21.424377	2.3942943	1.8772884330988568e-93	1.1038980185834708e-91	Macro_IL1B
CXCL12	21.418829	2.9293687	2.501393263346229e-93	1.4657729498293538e-91	Macro_IL1B
AFF4	21.40675	1.636431	1.0460842070814038e-93	6.205415717148033e-92	Macro_IL1B
KLHL6	21.40032	2.0603576	2.240561424772053e-93	1.3152173631754278e-91	Macro_IL1B
DBNDD2	21.324743	1.8887819	7.191307201661483e-93	4.184868823018688e-91	Macro_IL1B
FRMD4B	21.298244	1.991556	1.2982695914229416e-92	7.542050967828377e-91	Macro_IL1B
IGF1	21.238586	2.6338935	5.822886938507626e-92	3.3480606229705796e-90	Macro_IL1B
CITED2	21.236225	1.9765147	3.33591004100809e-92	1.9279614566333892e-90	Macro_IL1B
THAP2	21.132153	1.9298849	1.9595346584883186e-91	1.1190603522560238e-89	Macro_IL1B
