names	scores	logfoldchanges	pvals	pvals_adj	cluster
MMP14	27.949112	3.1631014	1.7554485917252034e-146	4.770006842708791e-144	Macro_INHBA
PVRL2	27.756952	2.6527963	3.565577881323774e-145	9.534808026454226e-143	Macro_INHBA
AC058791.1	27.252333	3.0351562	2.2192739808113356e-140	5.538979074774602e-138	Macro_INHBA
IL4I1	27.20218	3.030543	5.6268731122583e-140	1.3838822090834391e-137	Macro_INHBA
SERPINB9	27.146978	2.1374211	1.4753182210884178e-140	3.7375467775453494e-138	Macro_INHBA
CDKN1A	27.009487	1.7549092	7.867204277855114e-140	1.9208520357829726e-137	Macro_INHBA
CD74	26.996378	0.884012	6.92941919640968e-141	1.7687867454835437e-138	Macro_INHBA
ARL5B	26.902311	2.5967643	1.07200310678303e-137	2.5436670901371418e-135	Macro_INHBA
CCL2	26.75686	3.8007188	6.518874326234288e-136	1.5148065624009523e-133	Macro_INHBA
SRGN	26.709982	0.69132227	3.9884914414027507e-137	9.332516015737797e-135	Macro_INHBA
NR4A3	26.60757	2.3317919	1.3592893432130802e-135	3.1156391245048658e-133	Macro_INHBA
VIM	26.602331	0.8132887	1.8525595424671597e-137	4.365044840831362e-135	Macro_INHBA
NFKBID	26.414968	2.4487119	1.2765085459199629e-133	2.8296499306728444e-131	Macro_INHBA
CAPG	26.410276	1.7872044	1.4657278853762248e-134	3.314512440930639e-132	Macro_INHBA
PLAU	26.173025	3.0265818	4.3604114242243527e-131	9.357942836166583e-129	Macro_INHBA
PIM3	26.167057	2.2129655	8.957880771738183e-132	1.9599145111879633e-129	Macro_INHBA
CCRL2	26.040668	2.3611932	1.7867108107947612e-130	3.786253714397402e-128	Macro_INHBA
LDHA	25.924643	1.6367106	4.1970025616057986e-130	8.783466106257501e-128	Macro_INHBA
TREM1	25.831314	2.2810209	8.831825572468458e-129	1.8369106841898287e-126	Macro_INHBA
MAFF	25.747725	2.3844416	7.702637136508726e-128	1.572925185924394e-125	Macro_INHBA
LUCAT1	25.59114	2.635814	3.113939190975701e-126	6.208347165723981e-124	Macro_INHBA
AF213884.2	25.573978	2.8138626	6.458787289329715e-126	1.2801316407451493e-123	Macro_INHBA
ZNF267	24.967913	2.1484346	2.4861516110912232e-121	4.6797984572127196e-119	Macro_INHBA
ETS2	24.851267	1.8064308	1.0531820190010401e-120	1.9714397193456136e-118	Macro_INHBA
NINJ1	24.7468	1.6725622	5.9971275815316546e-120	1.0922552255790679e-117	Macro_INHBA
SLC2A3	24.712214	2.0933638	1.9757541662998917e-119	3.559949779642168e-117	Macro_INHBA
GSN	24.603159	2.0934145	2.092709040816283e-118	3.730779810648881e-116	Macro_INHBA
NFKB1	24.52693	1.942059	6.973841790971746e-118	1.2238365901302186e-115	Macro_INHBA
NAMPT	24.46801	1.3140464	3.1343627228859464e-118	5.558379872890478e-116	Macro_INHBA
GPR132	24.460854	2.340986	8.078511518814725e-117	1.410349052409033e-114	Macro_INHBA
BHLHE40	24.19044	2.1018867	7.478865348025538e-115	1.2791517209968144e-112	Macro_INHBA
ANXA5	23.925598	0.9542404	1.74624708469697e-113	2.912774716424738e-111	Macro_INHBA
KYNU	23.889717	2.0137455	2.3688510966717873e-112	3.893466773232156e-110	Macro_INHBA
ARL8B	23.850573	1.9309645	4.542099022727023e-112	7.429198275328366e-110	Macro_INHBA
CREM	23.771263	1.9056659	1.2025163558937343e-111	1.9479608699751675e-109	Macro_INHBA
LINC01588	23.768438	3.8055575	1.2963443009322682e-110	2.079953565505326e-108	Macro_INHBA
ALCAM	23.59705	2.3901124	1.3678691154074689e-109	2.1740085837046817e-107	Macro_INHBA
ALOX5AP	23.582785	2.2315662	6.791485307877652e-110	1.0845132984058275e-107	Macro_INHBA
HIF1A	23.518925	1.7626953	1.5646513370935313e-109	2.475087424977908e-107	Macro_INHBA
CXCL2	23.51765	2.6610272	2.6728930444255644e-109	4.208432627984812e-107	Macro_INHBA
P3H2	23.516582	3.267014	1.2039572472731775e-108	1.8523349538640386e-106	Macro_INHBA
CSRNP1	23.40918	1.9316443	1.8390959444130618e-108	2.816659034138805e-106	Macro_INHBA
NLRP3	23.376612	2.229625	3.692386649114408e-108	5.629469491188274e-106	Macro_INHBA
DOCK4	23.371187	2.3305902	8.747586055251648e-108	1.3217092580522378e-105	Macro_INHBA
TAGAP	23.35235	2.292418	9.405416456270869e-108	1.4084715647892918e-105	Macro_INHBA
NR4A2	23.261255	1.9620489	2.2190272554691315e-107	3.3083143515830496e-105	Macro_INHBA
AC016735.2	23.15931	5.7032804	1.31822643235901e-105	1.9311444092132385e-103	Macro_INHBA
HLA-DQB2	23.059696	2.5332904	3.5540014680082726e-105	5.161574373408221e-103	Macro_INHBA
MMP9	23.058403	2.9484766	4.464063185517886e-105	6.427869443283745e-103	Macro_INHBA
ITGA5	23.032167	2.284628	4.3733917790153625e-105	6.324337450735778e-103	Macro_INHBA
FAM129A	22.881744	2.4098363	8.96035225457343e-104	1.2792801223118524e-101	Macro_INHBA
OSM	22.730673	2.3504837	1.02543092985033e-102	1.451717216402396e-100	Macro_INHBA
ETV3	22.606432	2.1498811	9.388477193545707e-102	1.3125948155988757e-99	Macro_INHBA
GEM	22.460918	2.788787	2.3849916584159777e-100	3.2534376088529535e-98	Macro_INHBA
PRDM1	22.43031	2.5046122	3.731002167334454e-100	5.0690478639583504e-98	Macro_INHBA
RP11-325F22.2	22.404865	2.3556883	5.40918609851317e-100	7.319562907763162e-98	Macro_INHBA
MAP2K3	22.271759	1.9318354	3.098589327455131e-99	4.0782761249716093e-97	Macro_INHBA
LAMP3	22.268694	3.1286213	9.668387728180678e-99	1.262661457803565e-96	Macro_INHBA
KMO	22.190367	2.346507	2.4549459106597196e-98	3.1692317055083754e-96	Macro_INHBA
NRP2	22.189722	2.3867557	2.608956751102127e-98	3.3551980447188955e-96	Macro_INHBA
PTGER4	22.185999	2.193172	2.204364325429187e-98	2.8566865992696548e-96	Macro_INHBA
EIF4E	22.160923	2.125688	3.176226798169155e-98	4.069193374049867e-96	Macro_INHBA
CD44	22.066853	1.394024	5.928416395165111e-98	7.537813661082764e-96	Macro_INHBA
RP11-24F11.2	21.90979	2.4876838	4.791090821810371e-96	5.891642852192651e-94	Macro_INHBA
CTSB	21.839937	0.95153135	1.5297631967856321e-96	1.8949941600182017e-94	Macro_INHBA
ARID5A	21.756632	2.027303	4.2877400254387916e-95	5.215563625167316e-93	Macro_INHBA
RETN	21.744675	2.4149725	7.425184509213379e-95	8.935148816194128e-93	Macro_INHBA
ATF5	21.595957	2.1481822	8.736217248458082e-94	1.0292241397536595e-91	Macro_INHBA
HLA-DPA1	21.55171	1.0700796	3.5062109677639656e-94	4.159798322107009e-92	Macro_INHBA
IDO1	21.461012	3.4404612	1.893495049986021e-92	2.1774546830794878e-90	Macro_INHBA
SERPINA1	21.43599	1.0918894	1.0667982161670983e-93	1.252428539914084e-91	Macro_INHBA
CTSH	21.399994	1.4201149	9.701528122284898e-93	1.1233102699390632e-90	Macro_INHBA
RGS16	20.833035	3.106158	1.0337804855384808e-87	1.1309155740173238e-85	Macro_INHBA
UPP1	20.75597	1.6409848	1.2203112579280492e-87	1.3306526706999255e-85	Macro_INHBA
CLIC4	20.681591	2.012152	8.35534002078159e-87	8.937296084451267e-85	Macro_INHBA
CCL20	20.671402	2.700462	9.639524317318404e-87	1.0278295327459694e-84	Macro_INHBA
RAB31	20.48637	1.1618711	7.03507763655488e-86	7.407497058940003e-84	Macro_INHBA
SLC7A5	20.432703	1.8617882	4.677529057324013e-85	4.805020245654735e-83	Macro_INHBA
IL10RA	20.419134	1.8032773	5.836249869601709e-85	5.9771003983696054e-83	Macro_INHBA
RHEB	20.336601	1.7313337	2.2774800082674473e-84	2.3183507975396787e-82	Macro_INHBA
HLA-DPB1	20.188444	1.1785632	1.3569139761741655e-83	1.3729687541505205e-81	Macro_INHBA
IL7R	20.141079	2.6026073	1.2046407783400972e-82	1.190298134468951e-80	Macro_INHBA
KB-1507C5.4	20.113237	2.9924765	2.2896677022367013e-82	2.2426762662547502e-80	Macro_INHBA
TGIF1	20.013504	1.8146487	5.884189592041377e-82	5.746721278673685e-80	Macro_INHBA
FOSB	19.825811	1.5102967	8.477566844487973e-81	8.114861853925504e-79	Macro_INHBA
VEGFA	19.643711	1.8023541	2.843104293619909e-79	2.6683998905077774e-77	Macro_INHBA
FLOT1	19.50697	1.5242229	2.365567285271108e-78	2.1777438281400194e-76	Macro_INHBA
CD63	19.384617	1.0320367	8.513426020442385e-78	7.7527399008861e-76	Macro_INHBA
RGCC	19.334814	2.009757	5.135360123807e-77	4.651366236869706e-75	Macro_INHBA
P2RY12	19.331623	2.5189624	9.40724142258621e-77	8.497790683448251e-75	Macro_INHBA
CD69	19.211035	2.0967226	5.1253061819311513e-76	4.592874108882665e-74	Macro_INHBA
ISG20	19.081135	1.7872676	3.3423831429781873e-75	2.9793189846430435e-73	Macro_INHBA
IL13RA1	18.965359	1.6924613	2.2607411847305396e-74	1.988861970713076e-72	Macro_INHBA
RP11-519G16.3	18.919846	2.8947418	8.580581781482555e-74	7.509457728448654e-72	Macro_INHBA
LPXN	18.846777	1.7113848	1.6522329117867723e-73	1.438509967176835e-71	Macro_INHBA
RGS1	18.761826	1.912201	5.748996437835388e-73	4.992440360217154e-71	Macro_INHBA
RP11-190C22.9	18.716246	3.1697397	2.3798554927816147e-72	2.035199263294003e-70	Macro_INHBA
JAZF1	18.713835	1.8556769	1.6668918891087975e-72	1.4291159112374511e-70	Macro_INHBA
EGR1	18.70963	1.9234229	1.4657014410878874e-72	1.259830213163655e-70	Macro_INHBA
PLK3	18.56454	1.5882566	1.345106994012304e-71	1.1330508764062642e-69	Macro_INHBA
TPM4	18.513796	1.4020953	2.558938557767403e-71	2.1447979046123104e-69	Macro_INHBA
HLA-DQA2	18.493948	1.7462646	4.829233974982258e-71	3.9979412666597595e-69	Macro_INHBA
OGFRL1	18.452244	1.7374213	9.811382267874173e-71	8.063041808140302e-69	Macro_INHBA
TUBA1C	18.41206	1.5853251	1.5795496284833367e-70	1.2949232404408163e-68	Macro_INHBA
HPGDS	18.397825	2.0232797	2.68377581223838e-70	2.189519182023244e-68	Macro_INHBA
RALA	18.360033	1.7358493	4.259169618627449e-70	3.4168681221436493e-68	Macro_INHBA
LAT2	18.354664	1.6056418	4.225993147465991e-70	3.3983439883226514e-68	Macro_INHBA
OLFML3	18.299053	2.251142	1.5091763057459943e-69	1.2049807214645861e-67	Macro_INHBA
NFAT5	18.292953	1.7695389	1.3331874499705572e-69	1.0669933002210916e-67	Macro_INHBA
CH17-373J23.1	18.177681	2.6655073	1.1580383772751108e-68	9.074173275327344e-67	Macro_INHBA
TNIP3	18.15861	2.8157134	1.595301040362629e-68	1.2413873730710953e-66	Macro_INHBA
CD58	18.152527	1.6672037	1.1401018208346285e-68	8.954450058555239e-67	Macro_INHBA
REL	18.033524	1.1728774	5.1267496466973665e-68	3.9802005206410383e-66	Macro_INHBA
ZFP36L1	18.010849	1.4334092	8.134740636798908e-68	6.300964391179365e-66	Macro_INHBA
IL3RA	18.004778	2.0686295	1.4828965711685428e-67	1.1407469650445865e-65	Macro_INHBA
IFNB1	17.931984	5.830534	6.567493824970574e-67	4.995149818026151e-65	Macro_INHBA
IRF8	17.841755	1.7209646	1.5212952102810752e-66	1.1518768722519225e-64	Macro_INHBA
STK38L	17.834742	1.8099511	1.9052551380631114e-66	1.4361446671565656e-64	Macro_INHBA
PLA1A	17.71915	3.1295707	1.5848699224939673e-65	1.1762248275002584e-63	Macro_INHBA
TCHH	17.644848	2.6697118	4.6718387851829715e-65	3.452038070788488e-63	Macro_INHBA
IL23A	17.550785	3.2276893	2.118211713691894e-64	1.5515440321985798e-62	Macro_INHBA
KDM6B	17.52096	1.4119236	1.695033441969147e-64	1.2442801044380923e-62	Macro_INHBA
ADAM8	17.380335	1.7439495	2.0560699136707792e-63	1.4834522413538166e-61	Macro_INHBA
ACY3	17.36897	3.8753567	3.573524033392479e-63	2.5618365698111954e-61	Macro_INHBA
PNP	17.3083	1.5805862	5.201237514542602e-63	3.697267865295325e-61	Macro_INHBA
S100A11	17.199646	0.44554627	1.521643874880551e-62	1.0681305983380268e-60	Macro_INHBA
XBP1	17.188168	1.3453277	2.814850280135505e-62	1.9677088244582099e-60	Macro_INHBA
DENND4A	17.15229	1.7671882	6.888186947501899e-62	4.795259731593574e-60	Macro_INHBA
IGKV3-15	17.105017	3.4440775	1.8874418109831663e-61	1.2978666199850368e-59	Macro_INHBA
SDC4	17.08333	1.8867371	2.019703591453903e-61	1.3859855969541307e-59	Macro_INHBA
MCF2L2	17.055264	2.898927	3.81500423394897e-61	2.5863732929311188e-59	Macro_INHBA
CFAP58-AS1	17.040375	2.9682086	4.810325507027214e-61	3.2480783092940873e-59	Macro_INHBA
MGAT4A	17.034966	1.6394943	3.7637500178028056e-61	2.5567700221743495e-59	Macro_INHBA
IL6	17.009623	2.7303278	7.347113221642757e-61	4.911778430357759e-59	Macro_INHBA
PPIF	16.985521	1.5370775	6.476020690587941e-61	4.338032627210141e-59	Macro_INHBA
MIR222HG	16.904152	2.084942	3.216914357791378e-60	2.1378838732036036e-58	Macro_INHBA
DNAJB4	16.852238	1.8670275	6.44351678717035e-60	4.2570167573905444e-58	Macro_INHBA
ACTN1	16.845594	1.607314	6.323503507789952e-60	4.1859357012077536e-58	Macro_INHBA
TM6SF1	16.741106	1.6378399	3.095217471239266e-59	2.025053543222055e-57	Macro_INHBA
ID2	16.728765	1.5087566	3.209549982365052e-59	2.095786378019536e-57	Macro_INHBA
CLEC9A	16.70446	2.1444075	6.303962924490376e-59	4.0847255149572836e-57	Macro_INHBA
FLT1	16.638428	2.0267255	1.6518379320649974e-58	1.0581183894106088e-56	Macro_INHBA
RP4-673M15.1	16.638325	2.8667197	1.8790057417180832e-58	1.2013514129307228e-56	Macro_INHBA
CCL22	16.609983	2.608455	2.7505598576424095e-58	1.7486295064793082e-56	Macro_INHBA
GSAP	16.552372	1.6288233	5.139781111241069e-58	3.261389543543438e-56	Macro_INHBA
STX4	16.540445	1.5472608	5.7113491193982015e-58	3.610472743508499e-56	Macro_INHBA
PDGFB	16.491817	2.0408213	1.4316290463861316e-57	8.982739122706576e-56	Macro_INHBA
ETF1	16.462795	1.3889612	1.6254441234569673e-57	1.0179872545680124e-55	Macro_INHBA
SOCS1	16.460432	1.7202535	1.9915390954636214e-57	1.2426466348620603e-55	Macro_INHBA
CCR7	16.45586	2.4205863	2.56405894213199e-57	1.5939742065718686e-55	Macro_INHBA
SIRPA	16.443375	1.5129356	2.3701022848174498e-57	1.4761224840044204e-55	Macro_INHBA
CD300LB	16.351011	1.9484726	1.1106710260198219e-56	6.859883729114856e-55	Macro_INHBA
BTG3	16.348185	1.5857781	9.977014993348126e-57	6.179513661504996e-55	Macro_INHBA
DRAM1	16.343138	1.641771	1.1116212133010957e-56	6.859883729114856e-55	Macro_INHBA
NFKB2	16.328184	1.4331603	1.1951010518945375e-56	7.36156030028054e-55	Macro_INHBA
PPP1R15B	16.244757	1.5352994	4.3829579884359955e-56	2.6608898461686927e-54	Macro_INHBA
FOSL1	16.241611	1.6637218	4.9333502355457e-56	2.9896457344690074e-54	Macro_INHBA
NR4A1	16.229044	1.2338574	4.221810829506181e-56	2.5676840088335967e-54	Macro_INHBA
PDE4DIP	16.222357	1.5966326	6.194493047546273e-56	3.740452486452046e-54	Macro_INHBA
SAV1	16.21968	1.9978685	7.553192220875941e-56	4.5364930247806405e-54	Macro_INHBA
IFIT2	16.21369	2.1393511	8.401932245765444e-56	5.037272332541296e-54	Macro_INHBA
PTTG1IP	16.201519	1.3856801	7.533696398208313e-56	4.5328636864505513e-54	Macro_INHBA
NRIP3	16.1535	2.1162176	2.0133961361583723e-55	1.20496215651368e-53	Macro_INHBA
CLCF1	16.05355	2.2354293	8.714922912028974e-55	5.133577143320004e-53	Macro_INHBA
TSC22D2	16.02035	1.5679162	1.1660333079660548e-54	6.8208899789250435e-53	Macro_INHBA
IFIH1	15.999509	1.7992294	1.7291169062013203e-54	1.0079734435561815e-52	Macro_INHBA
NQO2	15.971545	1.4906111	2.275811585610645e-54	1.3220895787166392e-52	Macro_INHBA
UBE2E1	15.966252	1.5028247	2.4927354315944714e-54	1.4456149334276095e-52	Macro_INHBA
NFKBIE	15.960118	1.5330231	2.724185106056343e-54	1.5771253086505569e-52	Macro_INHBA
RASGEF1B	15.887851	1.4116262	6.886180598787957e-54	3.959436332688762e-52	Macro_INHBA
TMEM52B	15.874787	2.2807825	1.1271279708332338e-53	6.44778435471222e-52	Macro_INHBA
BHLHE41	15.853489	2.1581461	1.4957615139896503e-53	8.542065839384283e-52	Macro_INHBA
LRRC8C	15.827176	1.9347911	2.100828958593071e-53	1.191672237892844e-51	Macro_INHBA
MMP19	15.793936	1.8729686	3.095999857416792e-53	1.7415128413322434e-51	Macro_INHBA
NDRG2	15.783517	1.7137966	3.670196640144298e-53	2.0610600932170327e-51	Macro_INHBA
BIRC2	15.744751	1.5476662	6.013348131501105e-53	3.3656769425713993e-51	Macro_INHBA
INSIG1	15.7357855	1.5235956	6.067503303536714e-53	3.3903558260259704e-51	Macro_INHBA
ARID5B	15.7171955	1.756921	9.57220370167208e-53	5.339831647750647e-51	Macro_INHBA
IVNS1ABP	15.680136	1.415141	1.3542123141743225e-52	7.517105389421685e-51	Macro_INHBA
ANXA2	15.6139965	0.9705454	2.6428029703109812e-52	1.4550098575434346e-50	Macro_INHBA
HCAR2	15.605209	2.1204944	4.972956387085123e-52	2.702561169458808e-50	Macro_INHBA
B4GALT1	15.597616	1.3619213	4.272087760101429e-52	2.3329615071127644e-50	Macro_INHBA
ATF3	15.595294	1.4393173	4.311363147495666e-52	2.350599836435582e-50	Macro_INHBA
GLA	15.585422	1.5173405	5.3959999911270636e-52	2.927742732705882e-50	Macro_INHBA
MOB3B	15.582098	1.826617	6.567712758646004e-52	3.546354386054783e-50	Macro_INHBA
HBEGF	15.575944	1.4913502	5.894585129158547e-52	3.1931214042100977e-50	Macro_INHBA
FTH1	15.553687	0.46021172	9.314908939738874e-52	5.013682776606416e-50	Macro_INHBA
ATP13A3	15.518778	1.5060737	1.4091485180364534e-51	7.536484153447659e-50	Macro_INHBA
TRIP10	15.51459	1.8752565	1.7077549224962395e-51	9.119032386464072e-50	Macro_INHBA
JHDM1D-AS1	15.498748	2.5751433	2.3314572509597838e-51	1.2390555301867342e-49	Macro_INHBA
SQSTM1	15.484924	1.0132275	1.8021055789649875e-51	9.607617939500995e-50	Macro_INHBA
MB21D2	15.4808035	1.980784	2.7986056695627995e-51	1.4849798335472278e-49	Macro_INHBA
TREM2	15.446409	1.6069286	3.867611249538333e-51	2.048982601288437e-49	Macro_INHBA
FNDC3B	15.383936	1.5302147	9.478545301824773e-51	4.95130921098765e-49	Macro_INHBA
RUNX1	15.381493	1.4587662	9.492923815213456e-51	4.95130921098765e-49	Macro_INHBA
CYP2S1	15.364981	1.7669461	1.3474759499667308e-50	7.01728820064591e-49	Macro_INHBA
IL10	15.340641	1.8855917	1.8817035546898575e-50	9.784277711685195e-49	Macro_INHBA
PLEKHF2	15.32457	1.6213502	2.270690848447598e-50	1.1752481942794679e-48	Macro_INHBA
ENPP2	15.296332	2.1085196	3.677698576116567e-50	1.8947458077014008e-48	Macro_INHBA
CD86	15.2537565	1.2583789	5.039225274232662e-50	2.588287444969441e-48	Macro_INHBA
HLA-DOB	15.200653	2.2074962	1.3996345898992327e-49	7.091622236400714e-48	Macro_INHBA
TNFRSF10B	15.180463	1.5363966	1.6263999658244274e-49	8.215880127209635e-48	Macro_INHBA
SPAG9	15.162731	1.3270905	1.8421409154794136e-49	9.277891779695569e-48	Macro_INHBA
SDCBP	15.1557455	0.9119719	1.7864043791641406e-49	9.010645082568347e-48	Macro_INHBA
SNX8	15.078658	1.5330096	6.60061833561762e-49	3.294833099263705e-47	Macro_INHBA
GNA15	15.038427	1.4211156	1.0672480313813054e-48	5.303813446808511e-47	Macro_INHBA
MFSD2A	15.028901	1.6004347	1.3197496914440705e-48	6.548990589619515e-47	Macro_INHBA
PURB	15.016559	1.6252587	1.5807947961422128e-48	7.821336249811412e-47	Macro_INHBA
ANKRD22	14.999553	1.8727038	2.102181662359152e-48	1.032520538360485e-46	Macro_INHBA
HLA-DMA	14.953783	1.0764425	2.819001696515256e-48	1.380573301778852e-46	Macro_INHBA
MAP3K8	14.933497	1.2598836	4.2024319992449583e-48	2.0432430560253914e-46	Macro_INHBA
HIF1A-AS2	14.878331	2.2845829	1.1451129299876583e-47	5.511919294714879e-46	Macro_INHBA
RAB7B	14.828296	1.852787	2.134639904917355e-47	1.0173204661426501e-45	Macro_INHBA
ABCA1	14.822361	1.4098462	2.005177104250521e-47	9.596937123667195e-46	Macro_INHBA
SDCCAG8	14.817748	1.4136956	2.2067550185618473e-47	1.0502034406133175e-45	Macro_INHBA
RAPGEF1	14.787069	1.4505016	3.3950322674927787e-47	1.6088919440351853e-45	Macro_INHBA
PLXDC2	14.719697	1.2532958	7.563701024061921e-47	3.569346530878745e-45	Macro_INHBA
EML4	14.711796	1.3984036	9.092319135246674e-47	4.278723476857562e-45	Macro_INHBA
EIF4A3	14.706952	1.2582396	8.777568116763822e-47	4.1363829388285346e-45	Macro_INHBA
UBAC2	14.660392	1.3680906	1.806874845129869e-46	8.47922577044649e-45	Macro_INHBA
HOMER1	14.619071	2.1082003	3.6563228564232066e-46	1.708684359560659e-44	Macro_INHBA
PFKFB3	14.605319	1.2936313	3.4944896507659488e-46	1.6353240874014982e-44	Macro_INHBA
NFE2L2	14.574661	1.0904531	5.067746641036643e-46	2.3487297843616046e-44	Macro_INHBA
NXPE3	14.571593	1.8897864	6.718737805308335e-46	3.0968693790979347e-44	Macro_INHBA
BAG3	14.569341	1.5996472	6.148278671001194e-46	2.841702353096217e-44	Macro_INHBA
TNFRSF12A	14.5619955	1.5773315	7.144939485924932e-46	3.2888195497097627e-44	Macro_INHBA
PTPN1	14.561572	1.2200305	6.2320334462691714e-46	2.8764676018985407e-44	Macro_INHBA
