names	scores	logfoldchanges	pvals	pvals_adj	cluster
ACSL1	56.274475	3.1588905	0.0	0.0	Macro_NLRP3
SERPINA1	56.198475	1.8479985	0.0	0.0	Macro_NLRP3
BCL3	55.7659	3.1095922	0.0	0.0	Macro_NLRP3
VEGFA	55.382725	3.5579934	0.0	0.0	Macro_NLRP3
GK	54.94727	3.2517893	0.0	0.0	Macro_NLRP3
PNP	54.628227	3.3248944	0.0	0.0	Macro_NLRP3
ICAM1	54.60426	2.9075375	0.0	0.0	Macro_NLRP3
AREG	53.987885	3.8403249	0.0	0.0	Macro_NLRP3
TNFRSF1B	53.1343	2.3632853	0.0	0.0	Macro_NLRP3
ZC3H12A	52.956047	3.2004776	0.0	0.0	Macro_NLRP3
THBD	52.949924	3.8256164	0.0	0.0	Macro_NLRP3
SERPINB2	52.883556	6.395674	0.0	0.0	Macro_NLRP3
SH3BGRL3	52.683308	0.87660897	0.0	0.0	Macro_NLRP3
SLC7A5	52.62215	3.3527281	0.0	0.0	Macro_NLRP3
TNFAIP6	52.02931	4.6260867	0.0	0.0	Macro_NLRP3
LINC00936	51.989113	3.334408	0.0	0.0	Macro_NLRP3
SERPINB9	50.31628	2.769674	0.0	0.0	Macro_NLRP3
TSPO	50.311226	1.6071395	0.0	0.0	Macro_NLRP3
NINJ1	50.093075	2.2143276	0.0	0.0	Macro_NLRP3
RILPL2	49.150772	2.2089226	0.0	0.0	Macro_NLRP3
SAT1	48.675484	0.8569598	0.0	0.0	Macro_NLRP3
NEAT1	48.60857	1.2616904	0.0	0.0	Macro_NLRP3
HBEGF	48.482437	3.1651719	0.0	0.0	Macro_NLRP3
SOCS3	46.941643	2.8070595	0.0	0.0	Macro_NLRP3
OSM	46.847363	3.458144	0.0	0.0	Macro_NLRP3
FOSL2	44.82434	2.523827	0.0	0.0	Macro_NLRP3
BASP1	44.67356	2.988877	0.0	0.0	Macro_NLRP3
PNPLA8	44.53382	2.8346894	0.0	0.0	Macro_NLRP3
FOSB	44.38813	2.0814545	0.0	0.0	Macro_NLRP3
PPP1R15A	44.30824	1.6347982	0.0	0.0	Macro_NLRP3
CSTA	44.066044	2.5051882	0.0	0.0	Macro_NLRP3
WTAP	44.05865	2.523638	0.0	0.0	Macro_NLRP3
ETS2	43.842697	2.1989477	0.0	0.0	Macro_NLRP3
GPR84	43.31243	3.3247285	0.0	0.0	Macro_NLRP3
CEBPB	43.129887	1.7880853	0.0	0.0	Macro_NLRP3
DUSP2	43.062675	2.5043986	0.0	0.0	Macro_NLRP3
SERPINB1	42.998333	1.8789954	0.0	0.0	Macro_NLRP3
EIF1	42.931026	0.4645611	0.0	0.0	Macro_NLRP3
FCER1G	42.275993	0.68825155	0.0	0.0	Macro_NLRP3
MAP3K8	42.233116	2.0771618	0.0	0.0	Macro_NLRP3
ITGAX	42.176464	2.5768561	0.0	0.0	Macro_NLRP3
GPCPD1	42.02213	2.763527	0.0	0.0	Macro_NLRP3
LDLR	41.96141	3.5437171	0.0	0.0	Macro_NLRP3
PFKFB3	41.95754	2.579961	0.0	0.0	Macro_NLRP3
CSF3R	41.837757	2.677895	0.0	0.0	Macro_NLRP3
CFP	41.75308	2.6560886	0.0	0.0	Macro_NLRP3
ITGA5	41.488766	3.0500443	0.0	0.0	Macro_NLRP3
PHLDA1	41.20108	3.1154296	0.0	0.0	Macro_NLRP3
TNFAIP2	41.123863	2.6305335	0.0	0.0	Macro_NLRP3
H3F3B	40.948483	0.52750635	0.0	0.0	Macro_NLRP3
CTB-61M7.2	40.24457	4.0522556	7.195997464404205e-298	9.896405655740216e-296	Macro_NLRP3
IL1A	39.80448	3.439877	5.8015124952892404e-294	7.88210330710789e-292	Macro_NLRP3
FCAR	39.75215	3.3886964	1.047154742705506e-292	1.4056905139728813e-290	Macro_NLRP3
GAPDH	39.65442	0.659037	2.6804240069182014e-300	3.716634011897197e-298	Macro_NLRP3
DENND5A	39.43288	3.0014634	1.4002853775752088e-289	1.8575281697645308e-287	Macro_NLRP3
SERPINB8	39.4307	2.9088123	7.303113399389743e-290	9.726130548578577e-288	Macro_NLRP3
MAP2K3	39.082848	2.3658552	3.605356863398778e-288	4.763878202170918e-286	Macro_NLRP3
C15orf48	38.703857	3.0914447	2.199579070289793e-282	2.8179702355263986e-280	Macro_NLRP3
CD163	38.647923	2.6144404	1.710702681681759e-282	2.2000158838391293e-280	Macro_NLRP3
TPM4	38.580387	2.1162212	6.19391093856452e-283	7.996077975631914e-281	Macro_NLRP3
TNIP1	38.42505	2.6221378	2.2046754935463308e-278	2.782184871893261e-276	Macro_NLRP3
NFKB2	38.048325	2.44681	2.0376170311919945e-274	2.5148523168125666e-272	Macro_NLRP3
ZEB2	37.834473	1.9453459	7.342482556345084e-274	8.963681422227944e-272	Macro_NLRP3
CREM	37.64842	2.096313	2.893796237171633e-272	3.494751627787133e-270	Macro_NLRP3
MT-ND3	37.54446	0.9039774	1.3455599788620262e-272	1.6308380549560113e-270	Macro_NLRP3
PPP1R15B	37.43769	2.6407962	8.615785665705534e-266	1.0150359518191688e-263	Macro_NLRP3
SPAG9	37.34014	2.4114294	1.479062297304609e-265	1.7364294440899476e-263	Macro_NLRP3
SERF2	36.86602	0.4606976	2.7650223531168785e-266	3.2689355496814068e-264	Macro_NLRP3
CLEC4E	36.722668	2.5185957	6.054473351648126e-258	6.868667512135756e-256	Macro_NLRP3
TGIF1	36.401222	2.3264112	2.1656936392596266e-254	2.432362716040462e-252	Macro_NLRP3
LINC01272	36.00628	2.3474207	2.325622120588638e-250	2.5776155174708415e-248	Macro_NLRP3
B4GALT5	35.96319	2.7844005	3.779363498127215e-247	4.121096236436841e-245	Macro_NLRP3
VPS37B	35.917812	2.4699283	1.0076992068234726e-247	1.102383671256821e-245	Macro_NLRP3
CFLAR	35.853146	1.8909825	4.274516874181904e-249	4.7067180247936296e-247	Macro_NLRP3
DUSP6	35.464695	2.6435184	3.2692986093458375e-242	3.4531582239278575e-240	Macro_NLRP3
LPCAT1	35.424984	2.531027	2.2715897927476642e-241	2.3769859154298073e-239	Macro_NLRP3
GCH1	35.400963	2.5270019	2.8110669233161366e-241	2.932386653690833e-239	Macro_NLRP3
RP11-670E13.6	35.305946	3.0304484	7.745011736521413e-239	7.980441145270718e-237	Macro_NLRP3
PTPRE	35.21472	2.024408	9.050554298616851e-241	9.383057739618343e-239	Macro_NLRP3
SEMA6B	35.14372	3.0024161	6.416023337238446e-237	6.550954252270066e-235	Macro_NLRP3
MMP19	35.026985	3.1186218	5.101284072923449e-236	5.192829775017604e-234	Macro_NLRP3
CYP1B1	34.77295	3.5987706	5.814418432668468e-232	5.779085978475852e-230	Macro_NLRP3
TET2	34.76976	2.4169161	8.295853359805594e-234	8.368876739679333e-232	Macro_NLRP3
OLR1	34.67677	2.518964	1.9312431857514821e-233	1.9424271015137443e-231	Macro_NLRP3
SLC39A8	34.61419	2.99918	1.0795409145295143e-230	1.0573852201789957e-228	Macro_NLRP3
MAP4K4	34.590736	2.8243291	1.1965633538016887e-230	1.1686088592172201e-228	Macro_NLRP3
SDC4	34.491886	2.8023787	1.321053398555499e-229	1.2754032438661597e-227	Macro_NLRP3
FGR	34.477276	1.9135995	1.5654492442026437e-232	1.5651705292036757e-230	Macro_NLRP3
PLEK	34.431095	1.8858627	7.079475871112074e-232	6.995186510300593e-230	Macro_NLRP3
SLC43A2	34.367516	2.2522476	1.381034146529033e-229	1.329501843804264e-227	Macro_NLRP3
MIR22HG	34.327396	2.505449	2.931811419924008e-228	2.782660675575198e-226	Macro_NLRP3
S100A11	34.323616	0.5357238	6.082820139237532e-236	6.173329571429802e-234	Macro_NLRP3
OAZ1	34.303455	0.4741591	1.816888288134564e-232	1.8111903544498817e-230	Macro_NLRP3
ANXA5	34.2941	1.0898954	1.441668957717917e-231	1.4203390017937865e-229	Macro_NLRP3
KYNU	34.286556	2.2043078	8.27928507175164e-229	7.9026127820849805e-227	Macro_NLRP3
LITAF	34.285343	1.4089984	7.013201428734872e-232	6.950082615876258e-230	Macro_NLRP3
TYMP	34.246265	1.545442	1.5838710247439143e-230	1.5423974077376142e-228	Macro_NLRP3
ELL2	34.2241	2.0781693	7.000648638863413e-229	6.701132251075677e-227	Macro_NLRP3
NFE2L2	34.130333	1.6236659	5.3784424816628554e-229	5.162998318437272e-227	Macro_NLRP3
RPS16	34.120693	0.54232657	2.5143925721546075e-230	2.4414969258264364e-228	Macro_NLRP3
MIR3945HG	34.089073	2.929655	1.0984615362320836e-224	1.0224188674531444e-222	Macro_NLRP3
MT-ND1	33.936577	0.54257447	2.871504420063476e-228	2.7331206194807557e-226	Macro_NLRP3
RBKS	33.713245	2.3524559	3.345247460325804e-222	3.0880758336497985e-220	Macro_NLRP3
IRAK2	33.64034	2.5305998	4.174950443233853e-220	3.8019129793059847e-218	Macro_NLRP3
OXSR1	33.60923	2.4650838	7.610377729653015e-220	6.911699925146326e-218	Macro_NLRP3
DDX3X	33.514637	1.8410676	1.076406339161489e-220	9.828844225394908e-219	Macro_NLRP3
ARL5B	33.510757	2.4618504	7.239855714315133e-219	6.487757937184417e-217	Macro_NLRP3
PHLDA2	33.18102	2.54168	4.0542690326367893e-215	3.5481698905367266e-213	Macro_NLRP3
NBPF26	33.170578	2.3422563	3.8549731956068484e-215	3.382538199291071e-213	Macro_NLRP3
RETN	33.123367	2.864731	8.67263153430319e-214	7.511970357758656e-212	Macro_NLRP3
ATP1B3	33.01684	1.8010646	5.451398875545134e-215	4.758534552140356e-213	Macro_NLRP3
JARID2	32.985867	2.5156705	1.6067046468149e-212	1.3845602652117966e-210	Macro_NLRP3
RYBP	32.95866	2.5378134	3.962080617283308e-212	3.405570008131219e-210	Macro_NLRP3
DUSP1	32.80608	0.7782326	3.021733804627758e-219	2.729605866303691e-217	Macro_NLRP3
GSTO1	32.751976	1.7061285	5.772561162355158e-212	4.949126610798848e-210	Macro_NLRP3
MT-ND4	32.748394	0.5163177	2.3609450943516477e-214	2.0502495878630005e-212	Macro_NLRP3
ITPRIP	32.74797	2.5668132	1.2233320355010537e-209	1.0253470050789181e-207	Macro_NLRP3
NUMB	32.7406	2.1690454	1.3372140278072789e-210	1.1292252995723923e-208	Macro_NLRP3
METRNL	32.588333	2.2538998	1.3725081578558388e-208	1.1446853928414512e-206	Macro_NLRP3
CHD1	32.331913	1.9773706	1.810302439170418e-206	1.4913528211591213e-204	Macro_NLRP3
RABGEF1	32.074566	2.4184117	3.2260290865378356e-202	2.6066624470457035e-200	Macro_NLRP3
EMP3	32.047077	1.0922537	1.05194680999587e-205	8.644950199024597e-204	Macro_NLRP3
NFKBIZ	32.020622	1.8056756	4.917243370286846e-204	4.0213980125836163e-202	Macro_NLRP3
TRAF1	31.983294	2.4544444	1.8402394997088106e-201	1.4763102310283016e-199	Macro_NLRP3
DNAAF1	31.967978	2.8908658	1.3771699548040394e-200	1.0943953881407383e-198	Macro_NLRP3
IL6R	31.96247	2.2582831	2.2538406886732074e-201	1.8038220466545144e-199	Macro_NLRP3
MARCKS	31.934692	2.0506513	6.677849269515096e-202	5.382857734139753e-200	Macro_NLRP3
PDE4D	31.836292	2.880203	6.048950047116673e-199	4.7508933074020784e-197	Macro_NLRP3
CKAP4	31.7902	2.727099	1.324135404974146e-198	1.0375678682604388e-196	Macro_NLRP3
RAB31	31.732012	1.4330223	7.516613412672749e-201	5.987346863512899e-199	Macro_NLRP3
NDRG1	31.357603	2.4610474	3.991150950546067e-194	3.0356171586388077e-192	Macro_NLRP3
TRMT6	31.282248	2.745762	6.548174078500923e-193	4.924870031272547e-191	Macro_NLRP3
CCRL2	31.147083	2.1554084	1.0581436600437294e-192	7.940555118377153e-191	Macro_NLRP3
FNDC3B	31.097317	2.2677078	1.2970264057297328e-191	9.690023883516101e-190	Macro_NLRP3
PTGER2	31.095896	2.53064	3.9765438287232874e-191	2.9577410102649546e-189	Macro_NLRP3
CFD	31.040598	1.7147763	4.3565815025364946e-193	3.283907318712856e-191	Macro_NLRP3
PDE4A	30.729067	2.2163258	1.2809175069231425e-187	9.382442277884427e-186	Macro_NLRP3
PTX3	30.720295	3.120735	1.3842285741585488e-186	1.0095280860973625e-184	Macro_NLRP3
IL1R2	30.588434	2.6724234	1.1548324920955135e-185	8.367941072831447e-184	Macro_NLRP3
LRG1	30.584675	3.282931	6.272137911531546e-185	4.515671256221024e-183	Macro_NLRP3
RNF19B	30.482853	2.457412	1.8286243252675462e-184	1.3081458177402272e-182	Macro_NLRP3
DSE	30.222525	1.958956	1.207754188735857e-182	8.585246758494929e-181	Macro_NLRP3
PURB	30.211279	2.5156162	2.1371930330505181e-181	1.4971014980375085e-179	Macro_NLRP3
RUNX1	30.183172	2.1520574	1.0052847491973454e-181	7.08620592875635e-180	Macro_NLRP3
KCTD20	30.112263	2.1440313	6.556901877846159e-181	4.583573690293537e-179	Macro_NLRP3
HIF1A	30.007553	1.8028479	1.1989812966248877e-180	8.364073666351752e-179	Macro_NLRP3
TPT1	29.98348	0.3157378	1.712708157869572e-181	1.2022497639845284e-179	Macro_NLRP3
LCP2	29.649107	1.5516382	3.758756762734193e-177	2.5846438849707324e-175	Macro_NLRP3
DNTTIP2	29.551504	2.0190287	3.912163145103244e-175	2.6469161648817008e-173	Macro_NLRP3
IFI30	29.50301	1.6458278	1.6430965608023738e-175	1.118434252922731e-173	Macro_NLRP3
CTSL	29.485107	2.0217242	6.533112900028666e-175	4.393746627815686e-173	Macro_NLRP3
SELK	29.423449	1.5616807	1.2052803813314331e-174	8.073701226358112e-173	Macro_NLRP3
FAM129B	29.248894	2.740044	6.333353513916823e-171	4.1436119086973483e-169	Macro_NLRP3
STXBP2	29.093494	1.624398	3.2129524212120294e-171	2.1061715735470452e-169	Macro_NLRP3
SPHK1	28.965841	2.1613352	1.3854688085269433e-168	8.874902287929054e-167	Macro_NLRP3
AC013461.1	28.864096	2.3894858	3.875048907581613e-167	2.454246200978475e-165	Macro_NLRP3
LRP1	28.754416	1.9491802	9.504683082567668e-167	6.008457631970638e-165	Macro_NLRP3
FAM107B	28.563536	2.0564342	1.5266670134582824e-164	9.508228900455335e-163	Macro_NLRP3
LAMB3	28.527529	3.0765169	3.258573574444074e-163	2.0072098357827904e-161	Macro_NLRP3
ETF1	28.35821	1.7862431	8.641781031882768e-163	5.303755375013807e-161	Macro_NLRP3
BACH1	28.291685	1.9368653	8.003988891987389e-162	4.8592144455247406e-160	Macro_NLRP3
GNA15	28.191648	1.9785199	9.660332750954393e-161	5.802054397694427e-159	Macro_NLRP3
MIR4435-2HG	28.141165	2.1990561	7.42860676492172e-160	4.430079227208362e-158	Macro_NLRP3
SELL	27.967928	2.190175	4.113511431047571e-158	2.4062613569048065e-156	Macro_NLRP3
AGFG1	27.876627	2.2056274	4.7726534959442453e-157	2.7773711034947396e-155	Macro_NLRP3
ANXA2	27.829494	1.2855523	2.9995028699531126e-158	1.7576565165252204e-156	Macro_NLRP3
ECE1	27.651308	2.421383	1.4048823939771582e-154	8.036690557328755e-153	Macro_NLRP3
HPSE	27.625885	2.5072	2.9729614133217233e-154	1.6892236401427005e-152	Macro_NLRP3
IL4R	27.599957	2.100564	2.411829315927505e-154	1.375028375141478e-152	Macro_NLRP3
DCUN1D3	27.527252	2.6772764	3.8871939070051243e-153	2.1975689849434676e-151	Macro_NLRP3
JOSD1	27.424856	1.9311031	8.441051991080307e-153	4.756066986412373e-151	Macro_NLRP3
CHMP4B	27.340832	1.6188757	1.9732697094770096e-152	1.1081224931853059e-150	Macro_NLRP3
MYO1G	27.28382	1.8771145	1.6052878081444505e-151	8.955060829076013e-150	Macro_NLRP3
APOBEC3A	27.165197	2.274371	4.880415574923508e-150	2.695749547237257e-148	Macro_NLRP3
FPR2	27.134014	2.0837252	9.210369230289556e-150	5.070819948453861e-148	Macro_NLRP3
REL	26.984903	1.2324239	1.8468030078313565e-149	1.0151089811724262e-147	Macro_NLRP3
FURIN	26.887028	2.215083	5.559699817802382e-147	2.9876957840675193e-145	Macro_NLRP3
PHLDB1	26.767242	2.5424356	1.4120748464698843e-145	7.528235740024728e-144	Macro_NLRP3
CPD	26.72166	2.1537583	2.1268666196710943e-145	1.12677113023896e-143	Macro_NLRP3
FOSL1	26.719316	2.0851812	1.921338157126857e-145	1.0210972849563458e-143	Macro_NLRP3
RBP7	26.660944	2.2161968	8.670775681656171e-145	4.550671585945841e-143	Macro_NLRP3
TNIP3	26.651434	3.1026309	2.9438129930191047e-144	1.530691897944224e-142	Macro_NLRP3
PLSCR1	26.626726	1.5023239	1.8738121047505827e-145	9.974127181274271e-144	Macro_NLRP3
DDX60L	26.607374	2.1055458	2.6702466528176755e-144	1.3905918194750967e-142	Macro_NLRP3
YBX3	26.49978	1.7041439	7.220676178387209e-144	3.748743654153754e-142	Macro_NLRP3
CYBA	26.471249	0.45290086	6.2439471422783936e-145	3.2821147427757906e-143	Macro_NLRP3
MAP2K1	26.295872	1.733268	1.0336640612463543e-141	5.221630716586906e-140	Macro_NLRP3
DDX21	26.283615	1.5445524	7.826459853865253e-142	3.9714569023514433e-140	Macro_NLRP3
TLR2	26.232443	1.7642629	4.9389286636518886e-141	2.4874777637232694e-139	Macro_NLRP3
COTL1	26.163654	0.69230705	6.464778631779807e-143	3.300367442714982e-141	Macro_NLRP3
SH3BP5	26.150099	1.7426746	2.746185104813813e-140	1.3708142358755055e-138	Macro_NLRP3
NFKBID	26.022903	1.7755297	5.158141413756491e-139	2.5446327495623895e-137	Macro_NLRP3
ZNF267	26.016865	1.7453765	5.9503310590062e-139	2.926867951856276e-137	Macro_NLRP3
PPP1CB	26.016375	1.6810458	5.542611367335099e-139	2.7303033247220587e-137	Macro_NLRP3
EAF1	26.010143	2.1878262	2.5480366330962145e-138	1.2496877192946704e-136	Macro_NLRP3
ALDOA	25.991426	0.66815054	4.755212066197404e-140	2.3631580436350347e-138	Macro_NLRP3
JMJD1C	25.94254	1.6540562	2.6059596628058384e-138	1.276238443002615e-136	Macro_NLRP3
MTF1	25.69923	2.159474	2.6114890844197487e-135	1.251657371414495e-133	Macro_NLRP3
PKM	25.594078	1.0987746	2.0269189175124572e-135	9.728633334282725e-134	Macro_NLRP3
EZR	25.58273	1.5441166	5.1459591999418566e-135	2.4594035359268217e-133	Macro_NLRP3
RP11-1143G9.4	25.442572	2.0607104	6.0283860661075345e-133	2.79780220539156e-131	Macro_NLRP3
GK5	25.386436	2.3464413	3.37676867190308e-132	1.558586899056197e-130	Macro_NLRP3
CTSS	25.328894	0.8316394	1.1658234309533218e-133	5.463317758350657e-132	Macro_NLRP3
RPLP1	25.313152	0.2928016	2.833324058143025e-132	1.3095476106319764e-130	Macro_NLRP3
LILRA5	25.29026	1.797099	6.301176149558166e-132	2.900434824907279e-130	Macro_NLRP3
CYB5D1	25.177132	2.1789227	2.687455877903746e-130	1.2203657459580704e-128	Macro_NLRP3
TLR4	25.07489	1.8999933	1.540478988035337e-129	6.929893060462302e-128	Macro_NLRP3
MAPK6	24.967834	1.9387128	1.8311108211285484e-128	8.139505014129987e-127	Macro_NLRP3
MGST1	24.785564	2.2660677	1.5034659892460282e-126	6.553400134754938e-125	Macro_NLRP3
MIDN	24.739553	1.7268854	1.5139404004326878e-126	6.590530730255683e-125	Macro_NLRP3
MAFG	24.52959	1.9037968	2.4682963960556193e-124	1.0448087785012317e-122	Macro_NLRP3
RPL39	24.475634	0.37387273	1.0376740392601782e-124	4.4145693281354097e-123	Macro_NLRP3
MT-CO3	24.45682	0.30681473	1.0603919875094996e-125	4.5572509728501375e-124	Macro_NLRP3
NR4A3	24.36714	1.5270225	1.8134601786798163e-123	7.59040090191773e-122	Macro_NLRP3
ASPH	24.352182	1.9967684	1.2966811279811368e-122	5.360782076833918e-121	Macro_NLRP3
EMP1	24.32239	2.3788881	3.4483234497555497e-122	1.4203888791694803e-120	Macro_NLRP3
QSOX1	24.204548	1.7745451	2.042771045779351e-121	8.332824166645213e-120	Macro_NLRP3
RAB21	24.0123	1.799814	1.3706486537004892e-119	5.4979328259267e-118	Macro_NLRP3
CHMP1B	23.98892	1.6774853	1.0183638490694894e-119	4.094600421306369e-118	Macro_NLRP3
C16orf72	23.97741	1.8332428	3.0504284966047477e-119	1.2177859924715683e-117	Macro_NLRP3
LGALS1	23.976677	0.83559245	1.5709365604734347e-120	6.377245357661676e-119	Macro_NLRP3
ACTN1	23.809998	1.7319388	8.138942937602733e-118	3.196195143818024e-116	Macro_NLRP3
GLIPR2	23.803148	1.5800371	6.222618259633759e-118	2.4493563042067744e-116	Macro_NLRP3
MAFF	23.795876	1.6760389	8.363991742134396e-118	3.2807489843943697e-116	Macro_NLRP3
TNFRSF1A	23.745707	1.6511538	2.565114472141107e-117	1.002656229980539e-115	Macro_NLRP3
TMEM41B	23.740572	2.2278094	7.384772715290501e-117	2.873239398025383e-115	Macro_NLRP3
PLEC	23.729733	1.701923	4.004005016727661e-117	1.5632786214788159e-115	Macro_NLRP3
CDC42EP2	23.569727	1.7928904	1.3266675728363788e-115	5.079629227176017e-114	Macro_NLRP3
CD36	23.553448	1.7941238	1.8760585404449058e-115	7.158767436211853e-114	Macro_NLRP3
RPS28	23.509352	0.39270824	1.5347695066771415e-115	5.863097931743719e-114	Macro_NLRP3
XBP1	23.496233	1.3906195	2.429906696210879e-115	9.240776097305795e-114	Macro_NLRP3
MYL6	23.415754	0.35391846	3.7748539731911753e-115	1.429100334524758e-113	Macro_NLRP3
IL10	23.365795	2.0731084	1.320052735234806e-113	4.925565543853992e-112	Macro_NLRP3
NRG1	23.350424	2.3437877	2.526191755063055e-113	9.38450992228165e-112	Macro_NLRP3
MESDC1	23.342554	1.8430172	1.982074586295399e-113	7.387612954716503e-112	Macro_NLRP3
SERP1	23.334337	0.62224627	1.9618044097000726e-114	7.377347966566322e-113	Macro_NLRP3
STX11	23.317537	1.4114512	1.1004308061033246e-113	4.1151959579184703e-112	Macro_NLRP3
CAPN2	23.277843	1.6387714	4.8994239149561886e-113	1.8160746907649486e-111	Macro_NLRP3
B3GNT2	23.195784	1.9884301	4.942553469164239e-112	1.816078479716683e-110	Macro_NLRP3
MT-ND2	23.193813	0.4537262	4.3411123865310336e-113	1.6108969245790378e-111	Macro_NLRP3
CSGALNACT2	23.15832	1.7181424	7.218141215203034e-112	2.6464423297611644e-110	Macro_NLRP3
AC058791.1	23.132172	1.9437045	1.7084045324606283e-111	6.229759990987924e-110	Macro_NLRP3
MFSD2A	23.108387	1.8687992	2.5137136592510067e-111	9.146551623628878e-110	Macro_NLRP3
IL1RAP	23.10622	1.8279241	2.5088026117205046e-111	9.138550832357912e-110	Macro_NLRP3
NCF2	22.944494	1.4160657	2.6531150026148694e-110	9.601939516445264e-109	Macro_NLRP3
MPHOSPH6	22.904627	1.6704057	1.2447513118572468e-109	4.4522983759785646e-108	Macro_NLRP3
ATP5E	22.866873	0.5157755	4.4104923342944284e-110	1.5910827485194483e-108	Macro_NLRP3
EMD	22.821405	1.3925314	3.803342794557423e-109	1.3489456012612402e-107	Macro_NLRP3
NFAT5	22.820673	1.6750233	6.975696772344548e-109	2.4663077339703802e-107	Macro_NLRP3
GPR132	22.81485	1.6643287	7.440836740569341e-109	2.6280037016430124e-107	Macro_NLRP3
