names	scores	logfoldchanges	pvals	pvals_adj	cluster
PTMS	41.51234	3.2821841	9.054476397495862e-286	3.5891944439673596e-283	Macro_GPNMB
TYROBP	41.474648	0.5029845	2.96323244756302e-309	1.3137257116866886e-306	Macro_GPNMB
LGMN	41.097767	3.4914463	2.1998063580818458e-281	8.51957188841491e-279	Macro_GPNMB
LILRB4	40.798935	3.0700448	5.608016003546753e-279	2.1231066429607224e-276	Macro_GPNMB
RNASE6	40.528732	2.8256109	9.09824865484222e-278	3.406182113069486e-275	Macro_GPNMB
MSR1	40.18862	3.2147071	7.681133457724815e-272	2.668124852830721e-269	Macro_GPNMB
GPX4	39.72706	1.1924305	1.8175297036568665e-277	6.729653388463126e-275	Macro_GPNMB
SLC1A3	39.420547	3.4953494	1.1721678369738328e-262	3.834468262038478e-260	Macro_GPNMB
RAC1	39.206112	1.0251302	3.3029728758941833e-270	1.1241451321250364e-267	Macro_GPNMB
DAB2	39.106915	3.4653628	1.472676448987228e-259	4.637416847866885e-257	Macro_GPNMB
FCGR2A	37.349255	2.1441054	7.263624184389686e-246	2.185183511328804e-243	Macro_GPNMB
OLFML3	37.275723	4.406665	1.3329489256890817e-238	3.8386650514673433e-236	Macro_GPNMB
CSF1R	36.42223	2.2318969	3.173556542354633e-235	8.985698667066975e-233	Macro_GPNMB
FTL	36.29741	0.54660714	3.182662343839148e-236	9.087849577399682e-234	Macro_GPNMB
PPT1	35.829185	2.185227	1.6118891886753606e-228	4.4517208461661964e-226	Macro_GPNMB
GPR34	35.71284	3.3971062	3.6862287060271145e-224	9.936303201670208e-222	Macro_GPNMB
IGSF6	35.38828	2.303224	9.747509793841974e-224	2.6066078967754877e-221	Macro_GPNMB
LIPA	35.17131	2.9533617	1.9347446569211415e-219	4.938582308356132e-217	Macro_GPNMB
FABP5	35.14479	3.225692	5.762501328118229e-219	1.459862554508388e-216	Macro_GPNMB
PEBP1	35.063683	2.4773529	1.254120770887791e-219	3.2256752102513916e-217	Macro_GPNMB
PLXDC2	34.888264	2.4649434	8.528545521098555e-218	2.1314549904716385e-215	Macro_GPNMB
NENF	34.797554	2.6290197	3.4601513093379156e-216	8.572524868884685e-214	Macro_GPNMB
SLC40A1	34.684353	3.517145	1.2997050728507312e-213	3.1505224981750028e-211	Macro_GPNMB
B2M	34.636944	0.35197592	5.068454804860958e-216	1.2465439138320082e-213	Macro_GPNMB
FCGR3A	34.450825	2.5349362	1.8937060496536e-214	4.623661712828144e-212	Macro_GPNMB
CALR	33.08488	1.7992967	3.528737647898597e-201	8.256755993631621e-199	Macro_GPNMB
MARCKS	32.91225	2.352475	4.509681612763537e-198	1.0197933708755344e-195	Macro_GPNMB
PRDX1	32.77072	1.732053	1.3695904078670432e-197	3.0161424315471996e-195	Macro_GPNMB
AKR1A1	32.74981	2.282007	3.6782768414582494e-196	7.995861928780274e-194	Macro_GPNMB
ATP6V1F	32.723183	1.5238163	9.81597240168403e-198	2.1759169348838272e-195	Macro_GPNMB
RNASET2	32.654667	1.3103708	1.8074156693348195e-198	4.114801592065365e-196	Macro_GPNMB
IL18	32.578407	2.619722	8.160834285883795e-194	1.751408601455851e-191	Macro_GPNMB
ABHD12	32.32339	2.8244348	1.2826968245137137e-190	2.6678510373558688e-188	Macro_GPNMB
HLA-DOA	32.236156	2.9245808	1.3210490775521438e-189	2.7307624306160696e-187	Macro_GPNMB
PPIB	32.163628	1.2867911	7.884528738496512e-193	1.681400704524693e-190	Macro_GPNMB
GLUL	31.97019	1.4007977	2.669198910046163e-191	5.586086215844436e-189	Macro_GPNMB
NPM1	31.754883	1.3709426	2.1294421895577175e-188	4.3749649472535205e-186	Macro_GPNMB
SLCO2B1	31.741257	2.936366	7.732794547491363e-185	1.5417087543383076e-182	Macro_GPNMB
PLD3	31.263832	2.559614	6.217642306286042e-181	1.2180072085348948e-178	Macro_GPNMB
HERPUD1	30.595633	2.2084715	4.483861619213975e-175	8.440180636748362e-173	Macro_GPNMB
MGAT4A	30.44426	2.7508895	2.5638138350997156e-172	4.720499637150263e-170	Macro_GPNMB
CEBPD	30.324326	1.8612428	2.430611198967848e-173	4.4998359196715755e-171	Macro_GPNMB
ARHGAP18	30.11277	2.3592343	5.757321097039063e-170	1.0373645831210384e-167	Macro_GPNMB
AXL	29.969687	2.959268	1.7078735167929326e-167	3.0609090571713336e-165	Macro_GPNMB
TNFSF13	29.653637	2.3522222	1.8633306881799198e-165	3.2362404230687744e-163	Macro_GPNMB
NME2	29.36402	0.908434	9.117069913088284e-166	1.5916608997492054e-163	Macro_GPNMB
TM6SF1	29.334301	2.6703775	8.115468866431534e-162	1.3740834572137897e-159	Macro_GPNMB
CREG1	29.326042	2.2316244	1.4349155553269384e-162	2.4667369755707073e-160	Macro_GPNMB
TNFSF12	29.323399	2.664786	1.0445821002601786e-161	1.7598074643083228e-159	Macro_GPNMB
CXCL16	29.276886	1.8674245	9.972834645023827e-163	1.7232035411765786e-160	Macro_GPNMB
CHCHD10	29.169579	1.7450856	7.991633035229611e-162	1.359949916611245e-159	Macro_GPNMB
ALDH2	28.890083	2.1294367	1.35604299521206e-158	2.25076417146183e-156	Macro_GPNMB
HMGN1	28.69259	1.9813461	5.905056301779779e-157	9.705608147910629e-155	Macro_GPNMB
PSAP	28.575325	0.69898367	4.516327253027799e-157	7.459467179584249e-155	Macro_GPNMB
HEXB	28.282167	2.1201215	9.75907973609948e-153	1.5365534234959622e-150	Macro_GPNMB
SGK1	28.019161	2.2687972	1.572782625434431e-150	2.430887054192097e-148	Macro_GPNMB
SSR3	27.929869	1.8337659	7.772726144871004e-150	1.1958640855035782e-147	Macro_GPNMB
ALOX5AP	27.854063	2.3814437	6.475865710338199e-149	9.828730596582669e-147	Macro_GPNMB
VSIG4	27.849106	2.531522	2.5595515181213747e-148	3.8500682523027497e-146	Macro_GPNMB
C3AR1	27.821346	2.3570938	3.664826337575193e-148	5.488118160811491e-146	Macro_GPNMB
CTSL	27.818628	2.1005743	6.123519487792947e-149	9.336012019081247e-147	Macro_GPNMB
ARL6IP1	27.802237	1.8216852	1.0198736055927765e-148	1.540969563535561e-146	Macro_GPNMB
SCPEP1	27.617233	2.2870982	2.9572542573781004e-146	4.35116702830121e-144	Macro_GPNMB
FCGRT	27.398794	1.3443294	1.086300703853196e-145	1.5844941954818005e-143	Macro_GPNMB
ATP6AP1	27.270063	1.9392657	1.5652969762643486e-143	2.2635672239592688e-141	Macro_GPNMB
C1orf54	27.224176	2.6941447	3.2988137197011635e-142	4.750009806479103e-140	Macro_GPNMB
BRI3	27.213116	1.6253835	1.416445624661781e-143	2.057143055058364e-141	Macro_GPNMB
ACTG1	26.817966	0.5337495	5.316212958219382e-142	7.590020314162875e-140	Macro_GPNMB
MFSD1	26.779612	1.7879434	3.0204971427618407e-139	4.240526280342394e-137	Macro_GPNMB
ADAP2	26.755545	2.319626	2.3520141978650382e-138	3.274742412515066e-136	Macro_GPNMB
SCAMP2	26.716248	2.050965	2.6838106557625414e-138	3.721329886224818e-136	Macro_GPNMB
MZT2B	26.606707	1.9332434	1.74455892620017e-137	2.4090642811224804e-135	Macro_GPNMB
SLAMF8	26.600397	2.6405878	1.3559162195249642e-136	1.8571642723851278e-134	Macro_GPNMB
DOCK4	26.500671	2.5431378	8.788071999578403e-136	1.1939729756201399e-133	Macro_GPNMB
HSPA1A	26.399519	2.2156575	4.543859976072259e-136	6.1984136855780845e-134	Macro_GPNMB
HTRA1	26.367594	3.441385	3.543682593362412e-134	4.776033652030124e-132	Macro_GPNMB
FPR3	26.25017	2.5086217	1.349976881957373e-133	1.80500480399491e-131	Macro_GPNMB
PDXK	26.194101	2.1890898	1.938563098573106e-133	2.58173695823408e-131	Macro_GPNMB
ATP6AP2	26.126785	1.8258442	3.1234038246133135e-133	4.1433058451386215e-131	Macro_GPNMB
GABARAP	25.891502	0.44474024	4.405390016901324e-133	5.798250438651297e-131	Macro_GPNMB
GM2A	25.874098	2.3963392	2.432751361553368e-130	3.1526586298530455e-128	Macro_GPNMB
RASSF4	25.713434	2.1379504	3.1009480110505135e-129	4.003193190970728e-127	Macro_GPNMB
MAN2B1	25.551558	1.8839502	4.918345531418938e-128	6.253537144740742e-126	Macro_GPNMB
LAIR1	25.508812	1.9311689	1.205161480666604e-127	1.5208505966135038e-125	Macro_GPNMB
LDHB	25.474846	1.91227	2.2594588622176947e-127	2.8406793620732465e-125	Macro_GPNMB
HSPB1	25.16799	2.0007129	7.515470834687083e-125	9.37875090014617e-123	Macro_GPNMB
TMBIM6	25.106468	0.99937075	3.81772840197586e-125	4.781953188705377e-123	Macro_GPNMB
ASAH1	25.028397	1.3493679	5.573010584109227e-124	6.903566861065305e-122	Macro_GPNMB
MS4A4A	25.002003	2.100164	3.991053387724717e-123	4.907830395839293e-121	Macro_GPNMB
DNASE2	24.970749	2.4425678	2.3079910096664107e-122	2.7872920817096793e-120	Macro_GPNMB
FILIP1L	24.931427	2.4771082	4.20974360495958e-122	5.047797189519861e-120	Macro_GPNMB
TGFBI	24.928843	1.8086278	1.0013620397205632e-122	1.2224598755921977e-120	Macro_GPNMB
LGALS3BP	24.831038	2.4866369	3.717394430504331e-121	4.4103481669511597e-119	Macro_GPNMB
RNF130	24.825657	1.1698784	2.1612115108569236e-122	2.619419447727093e-120	Macro_GPNMB
RAB20	24.802952	2.0381494	2.189576397544955e-121	2.606911206320838e-119	Macro_GPNMB
LITAF	24.795425	1.3435155	4.856153797790183e-122	5.802242768182355e-120	Macro_GPNMB
LY86	24.576384	1.8555149	1.5059413529531948e-119	1.749696136082929e-117	Macro_GPNMB
SYNGR2	24.494904	1.2754505	1.4954499114593153e-119	1.743518661477861e-117	Macro_GPNMB
PLA2G7	24.146492	2.7136748	3.3296435659395554e-115	3.7521408130691436e-113	Macro_GPNMB
HN1	24.01297	1.7324426	7.827599579898972e-115	8.762230572927441e-113	Macro_GPNMB
HLA-A	23.956415	0.4801166	5.438533128275771e-115	6.108197840804127e-113	Macro_GPNMB
HSP90B1	23.920605	1.4401779	2.3532385925066828e-114	2.625497388606628e-112	Macro_GPNMB
TMEM14C	23.899265	1.7490255	8.149053389787471e-114	9.002432948049148e-112	Macro_GPNMB
TMEM51	23.886236	2.537596	4.7312808646344583e-113	5.1926963339737275e-111	Macro_GPNMB
STMN1	23.844166	2.265333	6.238446100149976e-113	6.82461697722251e-111	Macro_GPNMB
GNB4	23.74471	2.1645927	4.38878532686607e-112	4.770184929142753e-110	Macro_GPNMB
TMED9	23.731335	1.8904411	3.2210194981336175e-112	3.51226637443735e-110	Macro_GPNMB
SERPING1	23.643427	2.301655	3.422399216348031e-111	3.660772037956525e-109	Macro_GPNMB
CSF2RA	23.63399	1.9698657	2.303659526322536e-111	2.4798563603805604e-109	Macro_GPNMB
RPS4Y1	23.616175	2.168916	3.011903329904186e-111	3.2319449298659763e-109	Macro_GPNMB
PKIB	23.455471	2.4228454	1.4912421465329943e-109	1.5701847776650846e-107	Macro_GPNMB
BCAP31	23.348373	1.5947464	3.0528392913939137e-109	3.1944834498206995e-107	Macro_GPNMB
RAB31	23.293415	1.2467405	3.291891548193674e-109	3.4339626571157174e-107	Macro_GPNMB
GAL3ST4	23.194061	2.95251	3.3850418572347e-107	3.4773048883434748e-105	Macro_GPNMB
DBNDD2	23.146719	2.123292	4.026823387335821e-107	4.124005690361494e-105	Macro_GPNMB
ACP5	22.981365	2.2507315	9.232041476579863e-106	9.397716178606705e-104	Macro_GPNMB
MS4A7	22.884005	1.4248741	1.0593294355625415e-105	1.0750917470435022e-103	Macro_GPNMB
SDSL	22.55719	2.1928787	3.085936467867295e-102	3.0491948195988456e-100	Macro_GPNMB
BST2	22.554073	1.2876309	6.923394064284398e-103	6.963487749313388e-101	Macro_GPNMB
PPIA	22.420778	0.44577375	2.236544518770937e-102	2.2164156181019984e-100	Macro_GPNMB
SLC25A5	22.41822	1.0206783	5.288076549949287e-102	5.209837756549453e-100	Macro_GPNMB
IGFLR1	22.401657	1.9254916	3.6769415245177e-101	3.5600824059511317e-99	Macro_GPNMB
CANX	22.365166	1.5003192	3.4470551323696084e-101	3.347120335160276e-99	Macro_GPNMB
MGST3	22.278038	1.7325101	2.6182156206814995e-100	2.513337809778987e-98	Macro_GPNMB
HLA-B	22.275045	0.2921804	2.2650563171425474e-101	2.205745882942225e-99	Macro_GPNMB
TCEAL4	22.191664	2.1073074	2.5213866170228597e-99	2.386393277358658e-97	Macro_GPNMB
CMTM3	22.161854	1.903267	3.0804813954634073e-99	2.907387678956416e-97	Macro_GPNMB
CD84	22.13793	2.0507345	6.061350625750722e-99	5.688889915990107e-97	Macro_GPNMB
CD14	22.09422	1.8023401	5.645753038838136e-99	5.313631365659558e-97	Macro_GPNMB
ADORA3	22.065487	2.735518	4.1106620748730566e-98	3.815555039966192e-96	Macro_GPNMB
LAPTM5	22.006638	0.5610316	9.83427635849946e-99	9.178839546351269e-97	Macro_GPNMB
MGST2	21.950008	1.9192202	1.6644648867533435e-97	1.532308193832436e-95	Macro_GPNMB
ARL5A	21.92862	1.8365343	2.0884103896327679e-97	1.917354214394727e-95	Macro_GPNMB
FAM26F	21.761272	1.5025873	2.0842272100667244e-96	1.9083139026083753e-94	Macro_GPNMB
MEF2A	21.760458	1.8897647	5.022000762403397e-96	4.5609513123563356e-94	Macro_GPNMB
ATP6V1B2	21.614202	1.6113582	4.4781879554940736e-95	3.9917477505930505e-93	Macro_GPNMB
KDELR2	21.589502	1.6920385	8.685095936008098e-95	7.660618389210912e-93	Macro_GPNMB
UQCR10	21.574753	1.2378316	5.380286411313065e-95	4.770615009020589e-93	Macro_GPNMB
HLA-DQA2	21.57408	1.9530869	1.4701212026231177e-94	1.2866042545761903e-92	Macro_GPNMB
CTSA	21.4376	1.7525512	1.4348202735731389e-93	1.2460008839632306e-91	Macro_GPNMB
GPR183	21.318567	1.9092667	9.510224519914666e-93	8.17442614729604e-91	Macro_GPNMB
AIF1	21.294142	0.57826626	1.368238888914313e-94	1.2005583625801786e-92	Macro_GPNMB
OLR1	21.24433	1.8937057	4.095698138851775e-92	3.4936823567208026e-90	Macro_GPNMB
S100A11	21.224138	0.47255576	1.0871136735939806e-92	9.320409190350022e-91	Macro_GPNMB
TUBB	21.203926	1.5207012	6.84641474867677e-92	5.810657394002899e-90	Macro_GPNMB
MMP14	21.093029	2.302508	1.394813362737905e-90	1.1690756578132082e-88	Macro_GPNMB
RPN2	21.021196	1.6367121	2.366665140485557e-90	1.973822159493078e-88	Macro_GPNMB
FCGR1A	20.881426	1.9238635	3.917839974611323e-89	3.1885917899650705e-87	Macro_GPNMB
PXDC1	20.868382	2.3793595	7.954894060730286e-89	6.4276307070083034e-87	Macro_GPNMB
C10orf11	20.833874	1.8668885	9.52007037001243e-89	7.655590717116917e-87	Macro_GPNMB
HAVCR2	20.829988	1.8154162	9.090799894869364e-89	7.327880661668143e-87	Macro_GPNMB
MMP2	20.825216	3.1626928	2.2165344013838038e-88	1.761412974533629e-86	Macro_GPNMB
TMSB4X	20.822998	0.313187	3.2698889834805734e-89	2.667691026861851e-87	Macro_GPNMB
CD99	20.80035	1.4194025	7.417569009491597e-89	6.007874283793507e-87	Macro_GPNMB
LGALS3	20.783712	1.3701721	1.2547763255439732e-88	1.0042383257215827e-86	Macro_GPNMB
CSTB	20.764975	1.1145741	1.2604284413504253e-88	1.0063714668924463e-86	Macro_GPNMB
KCNMA1	20.747	2.513857	7.125007381687414e-88	5.5960372661672666e-86	Macro_GPNMB
ATP6V0E1	20.734243	0.92741597	1.5052127678868851e-88	1.198974917285596e-86	Macro_GPNMB
FMNL2	20.650824	2.0997088	3.1048770852185016e-87	2.432923918822144e-85	Macro_GPNMB
PEA15	20.613361	1.6753119	3.3452673892723983e-87	2.615207411001025e-85	Macro_GPNMB
SERPINF1	20.575249	2.0834842	1.1050208227718338e-86	8.598746328515974e-85	Macro_GPNMB
GRINA	20.526094	1.0940225	6.922800455592313e-87	5.399463855340912e-85	Macro_GPNMB
IGKV1-17	20.511112	3.7288203	5.740867371180775e-86	4.426379524131923e-84	Macro_GPNMB
ST14	20.494375	2.0091708	4.478408048666297e-86	3.4609055227468397e-84	Macro_GPNMB
CADM1	20.345308	2.7255507	8.558260919194817e-85	6.58360829706279e-83	Macro_GPNMB
IGKV3-20	20.199839	3.201297	1.144950791200076e-83	8.669207181729295e-82	Macro_GPNMB
FCGR2B	20.181654	1.8401611	6.755218512843329e-84	5.1379307578271585e-82	Macro_GPNMB
FCHO2	20.130152	2.072764	2.658114552856346e-83	1.9991632085701276e-81	Macro_GPNMB
GCLC	20.024729	2.2802758	1.8526870651634962e-82	1.3810716365844876e-80	Macro_GPNMB
PTGS1	20.009993	1.8929464	1.7383387897811207e-82	1.298704815585035e-80	Macro_GPNMB
SCARB2	19.961227	1.8049957	3.8395255160590165e-82	2.855827212761424e-80	Macro_GPNMB
UGCG	19.94559	2.0280216	6.121249061521266e-82	4.542937574425056e-80	Macro_GPNMB
PDE4DIP	19.93042	1.8086077	6.158532730934171e-82	4.560562677716395e-80	Macro_GPNMB
IFNGR1	19.904648	1.4515785	6.544620086656563e-82	4.835842745609786e-80	Macro_GPNMB
TMED10	19.880985	1.5221075	1.0813576058176888e-81	7.972705288932431e-80	Macro_GPNMB
GNPDA1	19.866074	1.9143649	2.2150393864221947e-81	1.6154445256733644e-79	Macro_GPNMB
SLC25A39	19.819374	1.6983163	3.9777688677147193e-81	2.882299875887737e-79	Macro_GPNMB
IGLV1-44	19.796213	3.4707332	1.1954001729471059e-80	8.606370390444398e-79	Macro_GPNMB
PLIN2	19.769266	1.6500624	7.105788159069929e-81	5.1268185488587195e-79	Macro_GPNMB
ALCAM	19.766056	1.9246447	1.235739234775038e-80	8.858935697129816e-79	Macro_GPNMB
GNPTG	19.663443	1.5714538	4.898628947665097e-80	3.4895222782796567e-78	Macro_GPNMB
SLC3A2	19.608927	1.5494101	1.1523805940239802e-79	8.140107281979873e-78	Macro_GPNMB
MIF	19.598574	1.0211979	8.152147086430796e-80	5.782704082741037e-78	Macro_GPNMB
TUBA1B	19.470442	1.2116534	7.598763794883702e-79	5.311882724166213e-77	Macro_GPNMB
SSR4	19.456375	0.9879828	9.237311673566567e-79	6.4439333235849254e-77	Macro_GPNMB
LAMTOR1	19.45054	1.3443679	1.404490805038888e-78	9.757301687624803e-77	Macro_GPNMB
PLTP	19.44652	2.0432074	2.7942067059036225e-78	1.9372016614962274e-76	Macro_GPNMB
APOC4-APOC2	19.386213	2.9642932	1.0756590458333732e-77	7.411708771024474e-76	Macro_GPNMB
IL13RA1	19.382746	1.6586261	6.125317422422355e-78	4.2292304350635006e-76	Macro_GPNMB
MPC2	19.29938	1.6989102	2.7337221323726027e-77	1.8797966026155606e-75	Macro_GPNMB
PLAU	19.179592	1.9864028	2.3516773719945624e-76	1.6007559065047432e-74	Macro_GPNMB
CPM	19.169613	1.7409272	2.3601204239584875e-76	1.6032640638076064e-74	Macro_GPNMB
KRTCAP2	19.052923	1.2505488	1.0778498579584783e-75	7.234476715946807e-74	Macro_GPNMB
ALOX15B	19.03457	2.5360541	3.5393734598607324e-75	2.3475521526879432e-73	Macro_GPNMB
NUDT3	19.026167	1.6486611	2.5260270551209794e-75	1.6853852593118075e-73	Macro_GPNMB
HMGB1	19.017614	0.84691894	1.3731231120635365e-75	9.198013943910297e-74	Macro_GPNMB
SPINT2	18.999668	1.5421033	3.3082698053953357e-75	2.198596505384427e-73	Macro_GPNMB
MDH1	18.996918	1.6020217	3.9698825646769375e-75	2.6279218690417434e-73	Macro_GPNMB
DNMT1	18.97197	1.7935377	7.194263670706119e-75	4.725214817169044e-73	Macro_GPNMB
MZT2A	18.934998	1.7336103	1.2553071429013197e-74	8.181106164974288e-73	Macro_GPNMB
IGLV2-14	18.907713	3.1913934	3.187998413695569e-74	2.0696805115810886e-72	Macro_GPNMB
HSP90AB1	18.890427	0.82113904	9.787282050269758e-75	6.403353036927947e-73	Macro_GPNMB
NDRG2	18.865568	1.9902892	4.7288178192712124e-74	3.05235225292192e-72	Macro_GPNMB
CYFIP1	18.86098	1.7709208	4.451406733845762e-74	2.884340355580752e-72	Macro_GPNMB
S100A13	18.857931	2.4755259	6.415758709602784e-74	4.125430800789241e-72	Macro_GPNMB
PCBD1	18.854597	1.7147701	4.720507547557894e-74	3.05235225292192e-72	Macro_GPNMB
APEX1	18.786963	1.5901263	1.2558472492097008e-73	8.029320154624603e-72	Macro_GPNMB
IGHV3-21	18.76633	3.6760607	3.393634845378288e-73	2.1453120540370737e-71	Macro_GPNMB
EVL	18.730076	1.63546	3.33681728860288e-73	2.1133594308681474e-71	Macro_GPNMB
SUMO2	18.623539	0.7824999	8.443073391349968e-73	5.317400277535436e-71	Macro_GPNMB
FAM105A	18.614712	1.7558455	2.503187994827957e-72	1.5561331420245973e-70	Macro_GPNMB
VAMP8	18.59963	0.9001205	1.405618933663852e-72	8.786813423166946e-71	Macro_GPNMB
LTC4S	18.554764	1.750563	6.019311023121218e-72	3.7350767147890665e-70	Macro_GPNMB
GATM	18.526161	2.0371163	1.2488641287270363e-71	7.692729059109463e-70	Macro_GPNMB
SLC4A7	18.519371	1.7974563	1.2330490167319544e-71	7.609222265524995e-70	Macro_GPNMB
CLTA	18.49297	1.1942796	1.1037361272450803e-71	6.836265638124216e-70	Macro_GPNMB
CORO1B	18.491571	1.5083115	1.4880895773355299e-71	9.149578507069954e-70	Macro_GPNMB
BEX4	18.49007	1.7323614	1.8814527918927677e-71	1.1526121885460892e-69	Macro_GPNMB
ARL6IP5	18.412594	1.2103765	3.960520676295201e-71	2.4218835511268693e-69	Macro_GPNMB
LAPTM4A	18.381983	1.2548169	6.6943062565778526e-71	4.071443231211808e-69	Macro_GPNMB
FUOM	18.38136	1.65943	1.0395791970583115e-70	6.29992472404366e-69	Macro_GPNMB
MITF	18.317015	1.926285	3.513528702729028e-70	2.1177967103712324e-68	Macro_GPNMB
TMEM109	18.312912	1.6684289	3.171646167111257e-70	1.9151513611943853e-68	Macro_GPNMB
TSPAN3	18.30383	1.6832414	3.773070033095285e-70	2.2701753874127237e-68	Macro_GPNMB
CCDC107	18.293524	1.6671214	4.292768156878994e-70	2.578262571798232e-68	Macro_GPNMB
OGFRL1	18.269745	1.5953219	5.783916657574778e-70	3.4615148820661555e-68	Macro_GPNMB
KDELR1	18.244644	1.3552467	7.211347922488967e-70	4.300516051333509e-68	Macro_GPNMB
ZNF331	18.169	1.6972805	2.757536518174963e-69	1.635782314144141e-67	Macro_GPNMB
PDIA6	18.164444	1.4524176	2.818346197107535e-69	1.6689166391096888e-67	Macro_GPNMB
P4HB	18.136532	1.3462677	4.004729551298816e-69	2.3631411121096726e-67	Macro_GPNMB
LAT2	18.128529	1.5070533	5.257446396857468e-69	3.096930050624397e-67	Macro_GPNMB
BLNK	18.122015	2.1340988	8.732068771558512e-69	5.099104422684446e-67	Macro_GPNMB
DHRS7	18.106443	1.4469677	7.214523656568538e-69	4.234950524118821e-67	Macro_GPNMB
ATRAID	18.106407	1.4746993	7.517798425986313e-69	4.4052991333075275e-67	Macro_GPNMB
MYDGF	18.073647	1.4312829	1.207650627878528e-68	7.015617285472261e-67	Macro_GPNMB
PRDX4	18.06472	1.668768	1.7504168928292622e-68	1.0133770925599512e-66	Macro_GPNMB
COX5A	18.06262	1.0442677	1.0293715867200643e-68	5.99026705404937e-67	Macro_GPNMB
EBI3	18.044199	1.8226554	2.555817953842706e-68	1.477113724473004e-66	Macro_GPNMB
DPP7	17.973684	1.3774475	5.721025354787718e-68	3.2838880460684393e-66	Macro_GPNMB
DNPH1	17.920372	1.6811466	1.7488804182194124e-67	9.937061856911446e-66	Macro_GPNMB
COX6A1	17.900663	0.7034308	1.004359797476228e-67	5.735745595960005e-66	Macro_GPNMB
GALM	17.864494	2.1507566	5.2689121110487754e-67	2.9588454111612904e-65	Macro_GPNMB
MT-ND4L	17.780224	0.5272231	8.055338491749547e-67	4.508580982408791e-65	Macro_GPNMB
DUSP23	17.765305	1.5525644	1.8582241231438294e-66	1.0331848779737325e-64	Macro_GPNMB
ADAM28	17.741581	1.761947	3.120017163148734e-66	1.7262045697066244e-64	Macro_GPNMB
TMEM219	17.734566	1.1926422	2.2488397344423186e-66	1.2483098189835171e-64	Macro_GPNMB
FYB	17.723518	1.1652242	2.451026721509209e-66	1.3583041834626859e-64	Macro_GPNMB
ETV5	17.678404	1.9421183	9.172702948360553e-66	5.050082567680726e-64	Macro_GPNMB
IGHV5-51	17.610336	3.3306572	3.33345748032618e-65	1.8203811400666177e-63	Macro_GPNMB
FAM96A	17.594868	1.3690782	2.325393285604936e-65	1.2781696796928664e-63	Macro_GPNMB
